,gyroX,gyroY,gyroZ,lowAccelX,lowAccelY,lowAccelZ,highAccelX,highAccelY,highAccelZ,sport
1333,-400.0,2065.0,-2140.0,-2025.0,-95.0,185.0,-602.0,391.0,418.0,hwl
1334,-290.0,1415.0,-1950.0,-1915.0,-80.0,-88.0,-591.0,392.0,392.0,hwl
1335,-195.0,745.0,-1712.0,-1760.0,-66.0,-240.0,-576.0,394.0,376.0,hwl
1336,-138.0,44.0,-1440.0,-1008.0,100.0,122.0,-500.0,410.0,412.0,hwl
1337,-292.0,-470.0,-1020.0,-178.0,278.0,1152.0,-417.0,427.0,515.0,hwl
1338,-646.0,-740.0,-472.0,42.0,-120.0,1756.0,-396.0,388.0,575.0,hwl
1339,-942.0,-854.0,-6.0,-404.0,-648.0,1442.0,-440.0,336.0,544.0,hwl
1340,-1077.0,-1299.0,410.0,-1629.0,-1015.0,-487.0,-562.0,299.0,352.0,hwl
1341,-1094.0,-1688.0,475.0,-1847.0,-1165.0,-1089.0,-584.0,284.0,292.0,hwl
1342,-1121.0,-2156.0,497.0,-2020.0,-1245.0,-1328.0,-602.0,276.0,268.0,hwl
1343,-1123.0,-2671.0,468.0,-1982.0,-1470.0,-1386.0,-598.0,253.0,262.0,hwl
1344,-1099.0,-3174.0,380.0,-1835.0,-1632.0,-1310.0,-583.0,237.0,269.0,hwl
1345,-1058.0,-3436.0,264.0,-1438.0,-1722.0,-1138.0,-543.0,228.0,287.0,hwl
1346,-1034.0,-3344.0,160.0,-678.0,-1596.0,-844.0,-467.0,241.0,316.0,hwl
1347,-1062.0,-2654.0,116.0,-390.0,-1768.0,-780.0,-439.0,224.0,322.0,hwl
1348,-1054.0,-1706.0,137.0,-912.0,-1940.0,-690.0,-491.0,206.0,331.0,hwl
1349,-1034.0,-1003.0,122.0,-1162.0,-1754.0,-779.0,-516.0,225.0,323.0,hwl
1350,-954.0,-836.0,15.0,-1021.0,-1657.0,-1090.0,-502.0,235.0,291.0,hwl
1351,-941.0,-894.0,1.0,-948.0,-1632.0,-1050.0,-494.0,237.0,295.0,hwl
1352,-913.0,-1008.0,10.0,-913.0,-1590.0,-860.0,-491.0,241.0,314.0,hwl
1353,-880.0,-1110.0,70.0,-901.0,-1520.0,-710.0,-490.0,248.0,329.0,hwl
1354,-830.0,-1180.0,160.0,-840.0,-1430.0,-630.0,-484.0,257.0,337.0,hwl
1355,-780.0,-1230.0,280.0,-810.0,-1290.0,-520.0,-481.0,271.0,348.0,hwl
1356,-730.0,-1260.0,420.0,-790.0,-1160.0,-437.0,-479.0,284.0,357.0,hwl
1357,-680.0,-1258.0,575.0,-750.0,-1014.0,-404.0,-475.0,299.0,360.0,hwl
1358,-615.0,-1235.0,726.0,-720.0,-857.0,-343.0,-472.0,315.0,366.0,hwl
1359,-567.0,-1184.0,889.0,-724.0,-732.0,-272.0,-472.0,327.0,373.0,hwl
1360,-521.0,-1051.0,1342.0,-784.0,-526.0,-128.0,-478.0,348.0,388.0,hwl
1361,-540.0,-946.0,1608.0,-726.0,-410.0,-128.0,-472.0,359.0,388.0,hwl
1362,-590.0,-826.0,1902.0,-696.0,-316.0,-170.0,-469.0,369.0,383.0,hwl
1363,-644.0,-702.0,2214.0,-720.0,-242.0,-212.0,-472.0,376.0,379.0,hwl
1364,-716.0,-558.0,2536.0,-728.0,-158.0,-216.0,-472.0,385.0,379.0,hwl
1365,-798.0,-398.0,2908.0,-782.0,-104.0,-194.0,-478.0,390.0,381.0,hwl
1366,-886.0,-219.0,3265.0,-908.0,-62.0,-147.0,-490.0,394.0,386.0,hwl
1367,-977.0,-58.0,3612.0,-1099.0,-17.0,-28.0,-509.0,399.0,398.0,hwl
1368,-1067.0,73.0,3952.0,-1247.0,-1.0,121.0,-524.0,400.0,412.0,hwl
1369,-1151.0,168.0,4271.0,-1470.0,68.0,309.0,-547.0,406.0,430.0,hwl
1370,-1320.0,192.0,4698.0,-1974.0,418.0,648.0,-597.0,441.0,464.0,hwl
1371,-1436.0,78.0,4786.0,-2150.0,626.0,806.0,-615.0,462.0,480.0,hwl
1372,-1572.0,-118.0,4790.0,-2370.0,832.0,918.0,-637.0,483.0,491.0,hwl
1373,-1698.0,-330.0,4716.0,-2732.0,1058.0,935.0,-673.0,505.0,493.0,hwl
1374,-1822.0,-535.0,4565.0,-3190.0,1255.0,940.0,-719.0,525.0,494.0,hwl
1375,-1950.0,-700.0,4400.0,-3605.0,1295.0,1070.0,-760.0,529.0,507.0,hwl
1376,-2015.0,-825.0,4235.0,-3955.0,1215.0,1285.0,-795.0,521.0,528.0,hwl
1377,-2025.0,-905.0,4060.0,-4145.0,1040.0,1580.0,-814.0,504.0,558.0,hwl
1378,-2005.0,-995.0,3838.0,-4285.0,770.0,1940.0,-828.0,477.0,594.0,hwl
1379,-1978.0,-1140.0,3600.0,-4470.0,538.0,2090.0,-847.0,453.0,609.0,hwl
1380,-1970.0,-1626.0,3026.0,-5274.0,262.0,1724.0,-927.0,426.0,572.0,hwl
1381,-1970.0,-1978.0,2707.0,-5714.0,264.0,1533.0,-971.0,426.0,553.0,hwl
1382,-1963.0,-2396.0,2459.0,-5844.0,116.0,1619.0,-984.0,411.0,561.0,hwl
1383,-1946.0,-2720.0,2222.0,-5854.0,-118.0,1691.0,-985.0,389.0,569.0,hwl
1384,-1947.0,-2908.0,1926.0,-5874.0,-288.0,1700.0,-987.0,372.0,570.0,hwl
1385,-1964.0,-2957.0,1585.0,-5922.0,-393.0,1623.0,-992.0,361.0,562.0,hwl
1386,-1998.0,-2876.0,1184.0,-6010.0,-500.0,1374.0,-1001.0,350.0,537.0,hwl
1387,-2066.0,-2648.0,790.0,-6019.0,-488.0,976.0,-1001.0,352.0,497.0,hwl
1388,-2152.0,-2400.0,358.0,-6026.0,-624.0,514.0,-1002.0,338.0,451.0,hwl
1389,-2234.0,-2078.0,-122.0,-5990.0,-676.0,44.0,-999.0,333.0,404.0,hwl
1390,-2345.0,-1148.0,-1199.0,-5432.0,-818.0,-1158.0,-943.0,319.0,285.0,hwl
1391,-2350.0,-650.0,-1718.0,-5126.0,-649.0,-1967.0,-912.0,336.0,204.0,hwl
1392,-2269.0,-258.0,-2265.0,-5172.0,-360.0,-2815.0,-917.0,364.0,119.0,hwl
1393,-2125.0,122.0,-2815.0,-5153.0,-6.0,-3773.0,-915.0,400.0,23.0,hwl
1394,-1894.0,412.0,-3410.0,-5159.0,500.0,-4620.0,-915.0,450.0,-62.0,hwl
1395,-1555.0,650.0,-3930.0,-5079.0,970.0,-5530.0,-907.0,497.0,-153.0,hwl
1396,-990.0,860.0,-4470.0,-4860.0,1650.0,-6440.0,-886.0,565.0,-244.0,hwl
1397,-250.0,1020.0,-5010.0,-4500.0,2280.0,-7140.0,-850.0,628.0,-314.0,hwl
1398,700.0,1190.0,-5520.0,-4230.0,2760.0,-7610.0,-823.0,676.0,-361.0,hwl
1399,1850.0,1365.0,-5970.0,-4110.0,3365.0,-7913.0,-811.0,736.0,-391.0,hwl
1400,4640.0,1276.0,-6405.0,-3920.0,4471.0,-8330.0,-792.0,847.0,-433.0,hwl
1401,5929.0,1024.0,-6451.0,-3827.0,4983.0,-8262.0,-782.0,898.0,-426.0,hwl
1402,7107.0,647.0,-6452.0,-3767.0,8132.0,-8418.0,-776.0,1213.0,-441.0,hwl
1403,7326.0,-234.0,-5786.0,28.0,17648.0,-2188.0,-398.0,2164.0,182.0,hwl
1404,3734.0,-2292.0,-2644.0,28366.0,11018.0,27632.0,2436.0,1501.0,3163.0,hwl
1405,804.0,-3298.0,-376.0,14118.0,6070.0,18000.0,1011.0,1007.0,2200.0,hwl
1406,-1244.0,244.0,-1010.0,6266.0,15180.0,8524.0,226.0,1918.0,1252.0,hwl
1407,-1854.0,1982.0,-1011.0,1318.0,5990.0,-258.0,-269.0,999.0,375.0,hwl
1408,-1059.0,1129.0,-1034.0,-90.0,4380.0,-583.0,-409.0,838.0,342.0,hwl
1409,-182.0,1324.0,-1363.0,-1545.0,2884.0,612.0,-554.0,688.0,461.0,hwl
1410,1346.0,-79.0,-2222.0,-5438.0,828.0,-1304.0,-943.0,482.0,270.0,hwl
1411,3076.0,-626.0,-2814.0,-3712.0,-130.0,-5092.0,-771.0,387.0,-109.0,hwl
1412,4504.0,172.0,-2540.0,-1574.0,-276.0,-4364.0,-557.0,373.0,-36.0,hwl
1413,5162.0,1524.0,-1992.0,-1494.0,-484.0,-2172.0,-549.0,352.0,183.0,hwl
1414,5424.0,3016.0,-1712.0,-1892.0,-684.0,266.0,-589.0,332.0,426.0,hwl
1415,5294.0,3814.0,-1525.0,-2278.0,-1334.0,2175.0,-627.0,267.0,617.0,hwl
1416,4874.0,4070.0,-1480.0,-2460.0,-1830.0,3050.0,-646.0,217.0,705.0,hwl
1417,4230.0,3960.0,-1550.0,-2575.0,-2060.0,3655.0,-657.0,194.0,765.0,hwl
1418,3575.0,3620.0,-1685.0,-2630.0,-2175.0,4205.0,-663.0,183.0,820.0,hwl
1419,2940.0,3295.0,-1885.0,-2715.0,-2120.0,4635.0,-671.0,188.0,863.0,hwl
1420,1878.0,3088.0,-2372.0,-2644.0,-1536.0,4788.0,-664.0,247.0,878.0,hwl
1421,1524.0,3270.0,-2494.0,-2780.0,-1184.0,4692.0,-678.0,282.0,869.0,hwl
1422,1250.0,3592.0,-2530.0,-3016.0,-842.0,4534.0,-701.0,316.0,853.0,hwl
1423,1012.0,3986.0,-2495.0,-3210.0,-464.0,4149.0,-721.0,354.0,814.0,hwl
1424,788.0,4395.0,-2424.0,-3312.0,-111.0,3621.0,-731.0,389.0,762.0,hwl
1425,553.0,4612.0,-2358.0,-3480.0,47.0,3037.0,-748.0,404.0,703.0,hwl
1426,350.0,4646.0,-2326.0,-3694.0,73.0,2447.0,-769.0,407.0,644.0,hwl
1427,178.0,4500.0,-2327.0,-3830.0,119.0,1862.0,-783.0,411.0,586.0,hwl
1428,53.0,4195.0,-2362.0,-3818.0,172.0,1392.0,-781.0,417.0,539.0,hwl
1429,-20.0,3722.0,-2386.0,-3632.0,220.0,1060.0,-763.0,422.0,506.0,hwl
1430,-62.0,2510.0,-2437.0,-3184.0,218.0,431.0,-718.0,421.0,443.0,hwl
1431,-36.0,1706.0,-2449.0,-3054.0,219.0,148.0,-705.0,421.0,414.0,hwl
1432,-21.0,730.0,-2414.0,-2922.0,193.0,-177.0,-692.0,419.0,383.0,hwl
1433,-38.0,-170.0,-2347.0,-2766.0,145.0,-507.0,-676.0,414.0,350.0,hwl
1434,-94.0,-1061.0,-2241.0,-2516.0,104.0,-783.0,-651.0,410.0,322.0,hwl
1435,-163.0,-1861.0,-2113.0,-2211.0,37.0,-950.0,-621.0,403.0,305.0,hwl
1436,-242.0,-2580.0,-1940.0,-1883.0,-90.0,-990.0,-588.0,391.0,301.0,hwl
1437,-320.0,-3060.0,-1770.0,-1530.0,-230.0,-1060.0,-553.0,377.0,294.0,hwl
1438,-390.0,-3370.0,-1580.0,-1150.0,-300.0,-1080.0,-515.0,370.0,292.0,hwl
1439,-490.0,-3540.0,-1326.0,-610.0,-260.0,-978.0,-461.0,374.0,303.0,hwl
1440,-1024.0,-3412.0,-531.0,466.0,-915.0,-104.0,-354.0,309.0,390.0,hwl
1441,-1155.0,-3212.0,-254.0,404.0,-1153.0,-180.0,-360.0,285.0,382.0,hwl
1442,-1200.0,-2820.0,-86.0,131.0,-1277.0,-612.0,-387.0,273.0,339.0,hwl
1443,-1200.0,-2262.0,42.0,-268.0,-1358.0,-954.0,-426.0,265.0,305.0,hwl
1444,-1198.0,-1744.0,200.0,-758.0,-1442.0,-1202.0,-475.0,256.0,280.0,hwl
1445,-1188.0,-1340.0,340.0,-1018.0,-1496.0,-1340.0,-501.0,251.0,266.0,hwl
1446,-1174.0,-1060.0,422.0,-1132.0,-1532.0,-1356.0,-513.0,247.0,265.0,hwl
1447,-1146.0,-882.0,409.0,-1130.0,-1598.0,-1215.0,-513.0,241.0,279.0,hwl
1448,-1127.0,-804.0,327.0,-1084.0,-1694.0,-1074.0,-508.0,231.0,293.0,hwl
1449,-1114.0,-784.0,214.0,-1066.0,-1753.0,-969.0,-506.0,225.0,304.0,hwl
1450,-1103.0,-837.0,-22.0,-1087.0,-1850.0,-930.0,-508.0,215.0,307.0,hwl
1451,-1122.0,-932.0,-90.0,-1074.0,-1930.0,-914.0,-507.0,207.0,309.0,hwl
1452,-1148.0,-1020.0,-128.0,-1036.0,-1972.0,-894.0,-503.0,203.0,311.0,hwl
1453,-1164.0,-1124.0,-144.0,-1008.0,-2010.0,-924.0,-500.0,199.0,308.0,hwl
1454,-1158.0,-1238.0,-146.0,-1016.0,-2040.0,-950.0,-501.0,196.0,305.0,hwl
1455,-1120.0,-1355.0,-120.0,-1006.0,-2000.0,-895.0,-500.0,200.0,311.0,hwl
1456,-1055.0,-1440.0,-65.0,-995.0,-1910.0,-780.0,-499.0,209.0,322.0,hwl
1457,-975.0,-1500.0,15.0,-1015.0,-1760.0,-620.0,-501.0,224.0,338.0,hwl
1458,-875.0,-1525.0,105.0,-1025.0,-1555.0,-470.0,-502.0,245.0,353.0,hwl
1459,-765.0,-1515.0,195.0,-950.0,-1355.0,-380.0,-495.0,265.0,362.0,hwl
1460,-518.0,-1402.0,330.0,-690.0,-950.0,-206.0,-469.0,305.0,380.0,hwl
1461,-410.0,-1298.0,392.0,-650.0,-818.0,-72.0,-465.0,319.0,393.0,hwl
1462,-328.0,-1160.0,480.0,-662.0,-728.0,71.0,-466.0,328.0,407.0,hwl
1463,-264.0,-1016.0,646.0,-694.0,-700.0,187.0,-469.0,330.0,418.0,hwl
1464,-234.0,-848.0,868.0,-728.0,-672.0,255.0,-472.0,333.0,425.0,hwl
1465,-230.0,-688.0,1143.0,-754.0,-646.0,249.0,-475.0,336.0,424.0,hwl
1466,-244.0,-521.0,1454.0,-725.0,-626.0,261.0,-472.0,338.0,426.0,hwl
1467,-285.0,-365.0,1774.0,-668.0,-641.0,298.0,-466.0,336.0,429.0,hwl
1468,-349.0,-229.0,2094.0,-685.0,-643.0,374.0,-468.0,336.0,437.0,hwl
1469,-426.0,-113.0,2446.0,-805.0,-664.0,462.0,-480.0,334.0,446.0,hwl
1470,-612.0,16.0,3078.0,-1264.0,-590.0,854.0,-526.0,341.0,485.0,hwl
1471,-710.0,-20.0,3364.0,-1526.0,-436.0,1088.0,-552.0,357.0,508.0,hwl
1472,-834.0,-118.0,3627.0,-1804.0,-193.0,1254.0,-580.0,381.0,525.0,hwl
1473,-1022.0,-311.0,3794.0,-2049.0,-53.0,1324.0,-604.0,395.0,532.0,hwl
1474,-1202.0,-564.0,3909.0,-2205.0,104.0,1339.0,-620.0,410.0,533.0,hwl
1475,-1373.0,-860.0,3974.0,-2445.0,318.0,1322.0,-644.0,431.0,532.0,hwl
1476,-1552.0,-1151.0,3990.0,-2668.0,448.0,1280.0,-666.0,444.0,528.0,hwl
1477,-1732.0,-1470.0,3980.0,-2915.0,430.0,1410.0,-691.0,443.0,541.0,hwl
1478,-1900.0,-1730.0,3990.0,-3260.0,320.0,1670.0,-726.0,432.0,567.0,hwl
1479,-2000.0,-1870.0,4000.0,-3450.0,260.0,1820.0,-745.0,426.0,582.0,hwl
1480,-2003.0,-1848.0,4014.0,-3609.0,21.0,2037.0,-760.0,402.0,603.0,hwl
1481,-1932.0,-1730.0,3950.0,-3715.0,-79.0,2197.0,-771.0,393.0,619.0,hwl
1482,-1852.0,-1627.0,3846.0,-3988.0,-267.0,2256.0,-798.0,374.0,625.0,hwl
1483,-1774.0,-1498.0,3690.0,-4462.0,-432.0,2192.0,-846.0,357.0,619.0,hwl
1484,-1718.0,-1378.0,3538.0,-4881.0,-488.0,2056.0,-888.0,352.0,605.0,hwl
1485,-1718.0,-1320.0,3374.0,-5308.0,-544.0,1940.0,-930.0,346.0,594.0,hwl
1486,-1762.0,-1280.0,3188.0,-5600.0,-672.0,1832.0,-960.0,333.0,583.0,hwl
1487,-1830.0,-1290.0,2968.0,-5914.0,-814.0,1618.0,-991.0,319.0,561.0,hwl
1488,-1934.0,-1332.0,2649.0,-6260.0,-864.0,1238.0,-1026.0,314.0,523.0,hwl
1489,-2078.0,-1328.0,2252.0,-6478.0,-892.0,844.0,-1047.0,311.0,484.0,hwl
1490,-2363.0,-1245.0,1212.0,-6298.0,-1207.0,-68.0,-1029.0,280.0,394.0,hwl
1491,-2470.0,-1150.0,592.0,-5998.0,-1366.0,-604.0,-999.0,264.0,340.0,hwl
1492,-2552.0,-906.0,14.0,-5540.0,-1486.0,-1330.0,-954.0,252.0,267.0,hwl
1493,-2558.0,-626.0,-588.0,-5268.0,-1454.0,-2164.0,-926.0,255.0,184.0,hwl
1494,-2492.0,-324.0,-1200.0,-4990.0,-1364.0,-3100.0,-899.0,264.0,90.0,hwl
1495,-2360.0,2.0,-1831.0,-4516.0,-1080.0,-4085.0,-851.0,292.0,-8.0,hwl
1496,-2190.0,465.0,-2370.0,-3896.0,-645.0,-5055.0,-789.0,336.0,-105.0,hwl
1497,-1910.0,915.0,-2890.0,-3330.0,-70.0,-6040.0,-733.0,393.0,-204.0,hwl
1498,-1515.0,1370.0,-3375.0,-2870.0,630.0,-6825.0,-687.0,463.0,-282.0,hwl
1499,-950.0,1850.0,-3775.0,-2420.0,1310.0,-7355.0,-642.0,531.0,-335.0,hwl
1500,1044.0,2636.0,-4276.0,-1596.0,2808.0,-8468.0,-559.0,680.0,-446.0,hwl
1501,2410.0,2666.0,-4290.0,-1338.0,3576.0,-9040.0,-533.0,757.0,-504.0,hwl
1502,3938.0,2354.0,-4168.0,-1384.0,4324.0,-9262.0,-538.0,832.0,-526.0,hwl
1503,5464.0,1678.0,-3914.0,-1388.0,4920.0,-8893.0,-538.0,892.0,-489.0,hwl
1504,6816.0,732.0,-3552.0,-1268.0,5330.0,-8628.0,-526.0,933.0,-462.0,hwl
1505,8027.0,-422.0,-3317.0,-1199.0,5819.0,-8517.0,-519.0,981.0,-451.0,hwl
1506,8799.0,-1545.0,-3029.0,119.0,19416.0,-7244.0,-389.0,2341.0,-324.0,hwl
1507,4968.0,-2436.0,-1082.0,9283.0,9805.0,20919.0,528.0,1380.0,2491.0,hwl
1508,2106.0,-1564.0,-654.0,7762.0,3542.0,22120.0,376.0,754.0,2612.0,hwl
1509,-60.0,527.0,-1722.0,2450.0,12256.0,15244.0,-155.0,1625.0,1924.0,hwl
1510,-1286.0,708.0,-1936.0,994.0,4116.0,2182.0,-301.0,811.0,618.0,hwl
1511,-174.0,1114.0,-1810.0,-670.0,3218.0,2824.0,-467.0,721.0,682.0,hwl
1512,540.0,1408.0,-1600.0,-3230.0,2135.0,3260.0,-723.0,613.0,726.0,hwl
1513,975.0,523.0,-1688.0,-3987.0,1167.0,2328.0,-798.0,516.0,632.0,hwl
1514,1289.0,-912.0,-1790.0,-4190.0,2141.0,465.0,-819.0,614.0,446.0,hwl
1515,2229.0,-1438.0,-1728.0,-2536.0,1585.0,-2925.0,-653.0,558.0,108.0,hwl
1516,3239.0,-553.0,-1225.0,-1369.0,1492.0,-3760.0,-536.0,549.0,24.0,hwl
1517,3664.0,-387.0,-750.0,27.0,-1230.0,-1210.0,-398.0,277.0,279.0,hwl
1518,4100.0,770.0,-620.0,-1520.0,50.0,-1070.0,-552.0,405.0,293.0,hwl
1519,4290.0,2330.0,-560.0,-2020.0,-1230.0,-280.0,-602.0,277.0,372.0,hwl
1520,3591.0,3460.0,-467.0,-2689.0,-2193.0,1313.0,-668.0,181.0,531.0,hwl
1521,3201.0,3539.0,-756.0,-2955.0,-2404.0,1923.0,-695.0,160.0,592.0,hwl
1522,2814.0,3416.0,-1224.0,-3014.0,-2453.0,2323.0,-701.0,155.0,632.0,hwl
1523,2460.0,3170.0,-1761.0,-3135.0,-2546.0,2448.0,-713.0,146.0,644.0,hwl
1524,2161.0,2862.0,-2306.0,-3111.0,-2278.0,2554.0,-711.0,173.0,655.0,hwl
1525,1842.0,2446.0,-2708.0,-3360.0,-2018.0,2918.0,-736.0,199.0,691.0,hwl
1526,1542.0,2088.0,-2984.0,-3596.0,-1728.0,3196.0,-759.0,228.0,719.0,hwl
1527,1190.0,1782.0,-3192.0,-3540.0,-1310.0,3182.0,-754.0,269.0,718.0,hwl
1528,792.0,1514.0,-3340.0,-3332.0,-924.0,2932.0,-733.0,308.0,693.0,hwl
1529,414.0,1340.0,-3429.0,-3094.0,-763.0,2390.0,-709.0,324.0,639.0,hwl
1530,-163.0,1060.0,-3393.0,-2610.0,-587.0,1631.0,-661.0,342.0,563.0,hwl
1531,-373.0,987.0,-3285.0,-2316.0,-549.0,1413.0,-631.0,346.0,541.0,hwl
1532,-559.0,998.0,-3092.0,-2066.0,-661.0,1212.0,-606.0,334.0,521.0,hwl
1533,-665.0,1072.0,-2864.0,-1874.0,-710.0,1050.0,-587.0,329.0,505.0,hwl
1534,-696.0,1168.0,-2608.0,-1648.0,-718.0,912.0,-564.0,329.0,491.0,hwl
1535,-666.0,1276.0,-2312.0,-1504.0,-714.0,792.0,-550.0,329.0,479.0,hwl
1536,-590.0,1342.0,-2000.0,-1434.0,-670.0,652.0,-543.0,333.0,465.0,hwl
1537,-486.0,1332.0,-1700.0,-1366.0,-624.0,455.0,-536.0,338.0,445.0,hwl
1538,-384.0,1210.0,-1370.0,-1176.0,-495.0,315.0,-517.0,351.0,431.0,hwl
1539,-355.0,975.0,-1025.0,-738.0,-310.0,585.0,-473.0,369.0,458.0,hwl
1540,-810.0,720.0,-195.0,-785.0,-775.0,1374.0,-478.0,323.0,537.0,hwl
1541,-975.0,350.0,116.0,-1155.0,-1035.0,872.0,-515.0,297.0,487.0,hwl
1542,-1015.0,-360.0,260.0,-1430.0,-994.0,176.0,-543.0,301.0,417.0,hwl
1543,-1066.0,-1072.0,336.0,-1626.0,-1042.0,-474.0,-562.0,296.0,353.0,hwl
1544,-1114.0,-1714.0,378.0,-1792.0,-1168.0,-926.0,-579.0,284.0,308.0,hwl
1545,-1142.0,-2232.0,384.0,-1890.0,-1322.0,-1070.0,-589.0,268.0,293.0,hwl
1546,-1150.0,-2612.0,356.0,-1820.0,-1486.0,-1000.0,-582.0,252.0,300.0,hwl
1547,-1132.0,-2836.0,284.0,-1634.0,-1655.0,-914.0,-563.0,235.0,309.0,hwl
1548,-1099.0,-2907.0,197.0,-1448.0,-1721.0,-974.0,-544.0,228.0,303.0,hwl
1549,-1055.0,-2854.0,100.0,-1184.0,-1688.0,-1052.0,-518.0,232.0,295.0,hwl
1550,-999.0,-2274.0,-16.0,-927.0,-1980.0,-1086.0,-492.0,202.0,292.0,hwl
1551,-962.0,-1816.0,-28.0,-893.0,-1924.0,-1074.0,-489.0,208.0,293.0,hwl
1552,-926.0,-1362.0,-54.0,-890.0,-1956.0,-1086.0,-489.0,205.0,292.0,hwl
1553,-872.0,-1046.0,-84.0,-890.0,-1962.0,-1090.0,-489.0,204.0,291.0,hwl
1554,-796.0,-854.0,-106.0,-882.0,-1944.0,-1098.0,-488.0,206.0,291.0,hwl
1555,-716.0,-764.0,-128.0,-840.0,-1940.0,-1100.0,-484.0,206.0,290.0,hwl
1556,-628.0,-732.0,-112.0,-857.0,-1949.0,-1055.0,-485.0,206.0,295.0,hwl
1557,-539.0,-730.0,-83.0,-860.0,-1860.0,-978.0,-486.0,214.0,303.0,hwl
1558,-440.0,-766.0,-8.0,-878.0,-1742.0,-826.0,-487.0,226.0,318.0,hwl
1559,-340.0,-797.0,90.0,-925.0,-1613.0,-710.0,-492.0,239.0,329.0,hwl
1560,-140.0,-830.0,360.0,-830.0,-1220.0,-600.0,-483.0,278.0,340.0,hwl
1561,-40.0,-810.0,470.0,-730.0,-960.0,-470.0,-473.0,304.0,353.0,hwl
1562,40.0,-770.0,580.0,-660.0,-780.0,-328.0,-466.0,322.0,368.0,hwl
1563,120.0,-720.0,714.0,-650.0,-641.0,-212.0,-465.0,336.0,379.0,hwl
1564,172.0,-652.0,859.0,-660.0,-553.0,-136.0,-466.0,345.0,387.0,hwl
1565,190.0,-571.0,1052.0,-633.0,-484.0,-103.0,-463.0,352.0,390.0,hwl
1566,188.0,-480.0,1275.0,-559.0,-425.0,-135.0,-455.0,358.0,387.0,hwl
1567,166.0,-377.0,1527.0,-455.0,-379.0,-185.0,-445.0,363.0,382.0,hwl
1568,124.0,-244.0,1828.0,-411.0,-372.0,-228.0,-441.0,363.0,378.0,hwl
1569,65.0,-68.0,2122.0,-426.0,-386.0,-208.0,-442.0,362.0,380.0,hwl
1570,-28.0,286.0,2758.0,-562.0,-344.0,-38.0,-456.0,366.0,397.0,hwl
1571,-72.0,464.0,3132.0,-682.0,-308.0,98.0,-468.0,370.0,409.0,hwl
1572,-134.0,633.0,3469.0,-852.0,-218.0,258.0,-485.0,379.0,425.0,hwl
1573,-220.0,719.0,3793.0,-1095.0,-84.0,394.0,-509.0,392.0,439.0,hwl
1574,-329.0,719.0,4094.0,-1324.0,60.0,513.0,-532.0,406.0,451.0,hwl
1575,-462.0,616.0,4353.0,-1516.0,272.0,735.0,-551.0,427.0,473.0,hwl
1576,-611.0,406.0,4560.0,-1721.0,533.0,974.0,-572.0,453.0,497.0,hwl
1577,-819.0,78.0,4678.0,-1912.0,850.0,1146.0,-591.0,485.0,514.0,hwl
1578,-1032.0,-276.0,4728.0,-2264.0,1116.0,1336.0,-626.0,511.0,533.0,hwl
1579,-1258.0,-670.0,4728.0,-2708.0,1366.0,1498.0,-670.0,536.0,549.0,hwl
1580,-1655.0,-1305.0,4635.0,-3455.0,1560.0,1830.0,-745.0,556.0,583.0,hwl
1581,-1750.0,-1410.0,4545.0,-3615.0,1535.0,2165.0,-761.0,553.0,616.0,hwl
1582,-1770.0,-1385.0,4405.0,-3750.0,1435.0,2585.0,-775.0,543.0,658.0,hwl
1583,-1725.0,-1255.0,4220.0,-3960.0,1320.0,3002.0,-796.0,532.0,700.0,hwl
1584,-1655.0,-1070.0,3988.0,-4295.0,1256.0,3250.0,-829.0,525.0,725.0,hwl
1585,-1602.0,-910.0,3768.0,-4736.0,1180.0,3288.0,-873.0,518.0,728.0,hwl
1586,-1608.0,-870.0,3554.0,-5218.0,1116.0,3068.0,-921.0,511.0,706.0,hwl
1587,-1674.0,-930.0,3338.0,-5682.0,1160.0,2778.0,-968.0,516.0,677.0,hwl
1588,-1782.0,-1114.0,3112.0,-5904.0,1152.0,2628.0,-990.0,515.0,662.0,hwl
1589,-1920.0,-1371.0,2824.0,-5994.0,910.0,2589.0,-999.0,491.0,658.0,hwl
1590,-2290.0,-1756.0,2062.0,-6073.0,322.0,2528.0,-1007.0,432.0,652.0,hwl
1591,-2490.0,-1908.0,1601.0,-6156.0,52.0,2256.0,-1015.0,405.0,625.0,hwl
1592,-2690.0,-1985.0,1076.0,-6173.0,-228.0,1864.0,-1017.0,378.0,586.0,hwl
1593,-2894.0,-2056.0,596.0,-6170.0,-424.0,1292.0,-1017.0,358.0,529.0,hwl
1594,-3058.0,-2166.0,116.0,-6002.0,-604.0,698.0,-1000.0,340.0,469.0,hwl
1595,-3178.0,-2230.0,-332.0,-5824.0,-832.0,140.0,-982.0,317.0,414.0,hwl
1596,-3256.0,-2216.0,-764.0,-5662.0,-952.0,-321.0,-966.0,305.0,368.0,hwl
1597,-3334.0,-2114.0,-1237.0,-5486.0,-1123.0,-738.0,-948.0,288.0,327.0,hwl
1598,-3413.0,-1865.0,-1640.0,-5189.0,-1086.0,-1185.0,-918.0,292.0,282.0,hwl
1599,-3483.0,-1408.0,-1986.0,-4827.0,-900.0,-1968.0,-882.0,310.0,204.0,hwl
1600,-3412.0,420.0,-2520.0,-3812.0,140.0,-4610.0,-781.0,414.0,-61.0,hwl
