end_mvt,exercise,gyroX_max,gyroX_mean,gyroX_min,gyroX_std,gyroY_max,gyroY_mean,gyroY_min,gyroY_std,gyroZ_max,gyroZ_mean,gyroZ_min,gyroZ_std,highAccelX_max,highAccelX_mean,highAccelX_min,highAccelX_std,highAccelY_max,highAccelY_mean,highAccelY_min,highAccelY_std,highAccelZ_max,highAccelZ_mean,highAccelZ_min,highAccelZ_std,lowAccelX_max,lowAccelX_mean,lowAccelX_min,lowAccelX_std,lowAccelY_max,lowAccelY_mean,lowAccelY_min,lowAccelY_std,lowAccelZ_max,lowAccelZ_mean,lowAccelZ_min,lowAccelZ_std,start_mvt
622.0,jabcross_shadowboxing_normal_speed_10_TM08L_1534060385488.txt,12816.0,861.6326530612245,-4913.0,4026.187173233699,18781.0,430.7755102040816,-12384.0,8531.538587952415,8272.0,-242.40816326530611,-7747.0,3952.099842269335,425.0,-378.81632653061223,-844.0,305.043758709945,2656.0,439.734693877551,-186.0,644.6664762854189,985.0,267.734693877551,-283.0,272.6122685786387,8252.0,211.59183673469389,-4446.0,3053.2872238947057,22566.0,396.14285714285717,-5864.0,6449.587086266324,5855.0,-1322.9795918367347,-6836.0,2729.1471385290856,573.0
695.0,jabcross_shadowboxing_normal_speed_10_TM08L_1534060385488.txt,9166.0,749.795918367347,-4320.0,3731.0534760059822,24916.0,1032.6530612244899,-7878.0,8431.699199921637,3234.0,-1415.1632653061224,-8640.0,2955.0044370168234,-85.0,-575.0,-1371.0,318.047100809508,1849.0,299.7959183673469,-502.0,688.6266822328287,777.0,204.3673469387755,-778.0,325.23861073305034,3150.0,-1751.204081632653,-9712.0,3183.6464940614337,14494.0,-1003.4285714285714,-9020.0,6889.831126982238,3774.0,-1958.3469387755101,-11784.0,3254.135462191535,646.0
696.0,jabcross_shadowboxing_normal_speed_10_TM08L_1534060385488.txt,9166.0,782.0816326530612,-4320.0,3743.603009561414,24916.0,1068.5102040816328,-7878.0,8396.962360288513,3234.0,-1456.9795918367347,-8640.0,2991.549295444557,-85.0,-575.1224489795918,-1371.0,318.033713664465,1849.0,304.46938775510205,-502.0,685.9150245608907,777.0,197.3469387755102,-778.0,319.29783320986854,3150.0,-1752.2448979591836,-9712.0,3183.5339478492833,14494.0,-956.5918367346939,-9020.0,6862.661236473693,3774.0,-2028.6938775510205,-11784.0,3194.5575280733433,647.0
737.0,jabcross_shadowboxing_normal_speed_10_TM08L_1534060385488.txt,14633.0,1296.3877551020407,-4875.0,4492.9717977837645,23833.0,-1290.0,-17268.0,9466.08247463895,8359.0,-611.2448979591836,-8700.0,4238.866522681369,968.0,-366.8775510204082,-1813.0,488.05872395359444,2732.0,490.7755102040816,-339.0,685.7818915085819,804.0,234.71428571428572,-650.0,248.78395915599813,13680.0,330.7959183673469,-14136.0,4883.150775795241,23321.0,907.1020408163265,-7391.0,6860.942990474226,4044.0,-1655.469387755102,-10505.0,2489.4535386141206,688.0
738.0,jabcross_shadowboxing_normal_speed_10_TM08L_1534060385488.txt,14633.0,1186.1836734693877,-4980.0,4580.2930977607275,23833.0,-1086.9591836734694,-17268.0,9559.424954286354,8359.0,-589.7551020408164,-8700.0,4239.378848617901,968.0,-360.44897959183675,-1813.0,483.2639919178272,2732.0,496.2040816326531,-248.0,680.1059653830864,804.0,230.69387755102042,-650.0,249.7094314800064,13680.0,394.9795918367347,-14136.0,4835.277941381257,23321.0,961.4081632653061,-6486.0,6804.189536351749,4044.0,-1695.7551020408164,-10505.0,2498.7102800796074,689.0
745.0,jabcross_shadowboxing_normal_speed_10_TM08L_1534060385488.txt,14633.0,283.2040816326531,-4980.0,4784.685343100735,23833.0,377.734693877551,-17268.0,9726.1121681437,8359.0,-53.53061224489796,-8700.0,4046.2368221494858,968.0,-367.1224489795918,-1813.0,489.1641098450951,2732.0,489.734693877551,-154.0,684.1482775292639,804.0,211.0612244897959,-650.0,248.14741990760797,13680.0,328.53061224489795,-14136.0,4894.146457342523,23321.0,896.8571428571429,-5545.0,6844.522956349843,4044.0,-1892.265306122449,-10505.0,2483.143469605866,696.0
869.0,jabcross_shadowboxing_normal_speed_10_TM08L_1534060385488.txt,17411.0,949.6326530612245,-4751.0,4905.932580788784,20410.0,-139.46938775510205,-16929.0,9931.057234550526,5174.0,-1194.8163265306123,-9485.0,3461.2792533581987,575.0,-483.3265306122449,-1269.0,385.7410286143575,3673.0,446.9591836734694,-313.0,794.2241224192659,756.0,192.46938775510205,-789.0,399.48482981422546,9759.0,-833.6326530612245,-8690.0,3860.648810400254,32730.0,469.18367346938777,-7134.0,7944.65225186485,3561.0,-2076.0408163265306,-11894.0,3996.8181665710854,820.0
870.0,jabcross_shadowboxing_normal_speed_10_TM08L_1534060385488.txt,17411.0,892.9795918367347,-4751.0,4949.770186120581,20410.0,-51.755102040816325,-16929.0,9972.469550656724,5174.0,-1131.0204081632653,-9485.0,3482.6985136636263,575.0,-484.0,-1269.0,386.0222359743887,3673.0,445.8979591836735,-313.0,794.8464538538759,756.0,188.9795918367347,-789.0,398.5583128495711,9759.0,-840.3265306122449,-8690.0,3863.4461968761084,32730.0,458.61224489795916,-7134.0,7950.856019994341,3561.0,-2111.0204081632655,-11894.0,3987.58267150348,821.0
1000.0,jabcross_shadowboxing_normal_speed_10_TM08L_1534060385488.txt,9142.0,395.734693877551,-4082.0,2697.7257534164323,10240.0,764.3877551020408,-4196.0,3119.523733790187,11958.0,-222.71428571428572,-7050.0,4655.386136866988,227.0,-550.8979591836735,-2066.0,411.27202296138296,2821.0,401.14285714285717,-286.0,712.5943212422244,591.0,366.2448979591837,-193.0,180.07400453381254,6270.0,-1510.204081632653,-16664.0,4115.334084147928,24211.0,10.53061224489796,-6862.0,7128.516489255323,1914.0,-337.2040816326531,-5936.0,1803.9974591121222,951.0
1001.0,jabcross_shadowboxing_normal_speed_10_TM08L_1534060385488.txt,9142.0,377.55102040816325,-4082.0,2714.4639515413883,10240.0,727.9183673469388,-4196.0,3090.937370205131,11958.0,-159.44897959183675,-7050.0,4682.843843316191,227.0,-557.3265306122449,-2066.0,414.09285330281006,2821.0,401.9591836734694,-286.0,712.1994675880158,591.0,363.61224489795916,-193.0,179.85640294488297,6270.0,-1574.5714285714287,-16664.0,4143.6353503495775,24211.0,18.714285714285715,-6862.0,7124.551754905942,1914.0,-363.59183673469386,-5936.0,1801.8175767629675,952.0
1072.0,jabcross_shadowboxing_normal_speed_10_TM08L_1534060385488.txt,15706.0,877.7551020408164,-4455.0,4272.342656214368,11914.0,-54.204081632653065,-13676.0,6415.928933715132,6540.0,-1476.3877551020407,-7527.0,4156.604427576304,210.0,-515.5102040816327,-972.0,265.63839161921004,3440.0,485.265306122449,-296.0,724.1603694253494,919.0,302.734693877551,-425.0,313.738929121425,6102.0,-1155.530612244898,-5720.0,2658.788023564816,30404.0,852.1836734693877,-6961.0,7244.457854898085,5193.0,-971.7755102040817,-8252.0,3140.288769002158,1023.0
1144.0,jabcross_shadowboxing_normal_speed_10_TM08L_1534060385488.txt,13718.0,1113.204081632653,-5769.0,4013.935189746216,16966.0,-542.3265306122449,-16096.0,8511.291951450328,7198.0,-1310.204081632653,-7856.0,3955.3184499881077,597.0,-496.1020408163265,-1307.0,391.9122055649049,2885.0,451.0408163265306,-331.0,608.4735669136771,1085.0,151.26530612244898,-359.0,278.23676784277063,9972.0,-961.9591836734694,-9079.0,3921.8244529766994,24856.0,510.18367346938777,-7310.0,6087.694003320241,6854.0,-2491.183673469388,-7598.0,2783.9560930555685,1095.0
1215.0,jabcross_shadowboxing_normal_speed_10_TM08L_1534060385488.txt,16320.0,1423.3469387755101,-3290.0,3621.6041999772033,11356.0,837.9387755102041,-9215.0,6106.1546731152175,7475.0,-1665.6326530612246,-8750.0,4250.091090660477,141.0,-477.265306122449,-809.0,236.12397657358977,3237.0,430.0816326530612,-368.0,636.0759204140747,827.0,336.0408163265306,-211.0,186.25228848523284,5411.0,-773.0612244897959,-4090.0,2364.125573090426,28370.0,300.44897959183675,-7680.0,6362.6720083534365,4275.0,-639.6938775510204,-6110.0,1864.6000599333363,1166.0
516.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060055768.txt,3710.0,519.8085106382979,-2787.0,1850.5314470302126,5120.0,-459.3404255319149,-5602.0,2407.269996928649,8218.0,299.97872340425533,-10522.0,5131.692862006869,538.0,-376.1063829787234,-866.0,269.5385939972679,2562.0,397.8085106382979,-359.0,763.2785871915477,853.0,462.02127659574467,-20.0,193.37016645955433,9387.0,239.72340425531914,-4660.0,2698.2908978940213,21622.0,-21.76595744680851,-7594.0,7636.183417333802,4534.0,622.1063829787234,-4205.0,1936.2961531709086,469.0
613.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060055768.txt,5494.0,-411.25531914893617,-3252.0,1390.8606729848516,9362.0,-197.72340425531914,-5864.0,3150.3392136343145,5805.0,48.276595744680854,-13732.0,4972.773146812322,336.0,-371.1276595744681,-768.0,262.6688787627691,3150.0,405.29787234042556,-244.0,635.1327459636881,1026.0,514.4042553191489,124.0,206.6194421987972,7362.0,289.0851063829787,-3685.0,2629.1846134742764,27506.0,52.723404255319146,-6440.0,6353.910708484724,6264.0,1145.0425531914893,-2767.0,2068.241544188295,566.0
663.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060055768.txt,7640.0,433.531914893617,-1724.0,1722.586438180324,10160.0,-309.5531914893617,-13028.0,5293.840353403808,7864.0,480.1489361702128,-9690.0,4801.91214168546,171.0,-365.1063829787234,-1117.0,296.55875831323027,2706.0,384.531914893617,-287.0,657.074373762171,910.0,465.02127659574467,47.0,204.38779098244274,5714.0,349.1276595744681,-7170.0,2968.9139180707093,23065.0,-155.93617021276594,-6870.0,6573.697981198338,5100.0,650.468085106383,-3530.0,2046.705845892729,616.0
712.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060055768.txt,7554.0,242.06382978723406,-2948.0,1834.4698132804442,8854.0,586.8085106382979,-8525.0,4159.648729098554,7050.0,282.0425531914894,-11964.0,4865.607736996867,220.0,-390.5744680851064,-876.0,300.0038945168119,3285.0,436.51063829787233,-444.0,735.8509676717812,943.0,488.8936170212766,85.0,157.25239115380492,6200.0,93.19148936170212,-4769.0,3003.190243132748,28858.0,363.8085106382979,-8440.0,7361.3220682815845,5438.0,891.0212765957447,-3155.0,1575.1459351211777,665.0
713.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060055768.txt,7554.0,277.51063829787233,-2948.0,1828.1256363487907,8854.0,532.6382978723404,-8525.0,4206.918408617197,7050.0,241.27659574468086,-11964.0,4902.684733464378,220.0,-392.97872340425533,-876.0,295.81269700839135,3285.0,445.63829787234044,-444.0,727.3410008688262,943.0,488.468085106383,85.0,157.03016202431908,6200.0,69.14893617021276,-4769.0,2961.2974534434366,28858.0,455.17021276595744,-8440.0,7276.114641396574,5438.0,886.6808510638298,-3155.0,1572.871786510032,666.0
765.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060055768.txt,7654.0,-117.70212765957447,-3020.0,1875.9911920959173,6760.0,410.06382978723406,-6398.0,3060.728425691699,5780.0,570.6170212765958,-10936.0,4646.159286013376,274.0,-364.9574468085106,-898.0,282.9316984290523,2942.0,470.0,-256.0,678.9814942730159,860.0,503.6595744680851,331.0,125.72836084811621,6745.0,351.5744680851064,-4986.0,2832.0132855918478,25422.0,700.0,-6562.0,6792.287672506734,4606.0,1038.7021276595744,-694.0,1259.6411655169659,718.0
819.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060055768.txt,9706.0,147.72340425531914,-3657.0,2449.2850926974384,6588.0,-195.85106382978722,-11808.0,3686.9843809218783,7502.0,790.7872340425532,-11708.0,4874.396733849628,466.0,-406.1914893617021,-835.0,239.52304403052042,3058.0,452.1914893617021,-270.0,826.9780144887369,790.0,455.27659574468083,193.0,129.9929265847652,8666.0,-61.97872340425532,-4352.0,2398.065456637928,26586.0,521.4893617021277,-6700.0,8272.377821432998,3906.0,554.0851063829788,-2077.0,1302.6698809316204,772.0
820.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060055768.txt,9706.0,215.12765957446808,-3657.0,2451.3249089901788,6588.0,-243.80851063829786,-11808.0,3714.88310798778,7502.0,763.2553191489362,-11708.0,4894.174551657375,466.0,-401.06382978723406,-835.0,249.38449485076328,3058.0,454.1489361702128,-270.0,825.4477303843471,790.0,454.70212765957444,193.0,129.22072705151632,8666.0,-10.659574468085106,-4352.0,2496.6700107264246,26586.0,540.9787234042553,-6700.0,8257.142674782323,3906.0,548.5106382978723,-2077.0,1295.1817880185008,773.0
873.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060055768.txt,9903.0,-410.70212765957444,-3940.0,2283.5908024034125,7358.0,279.8510638297872,-7406.0,3180.9182566668806,5842.0,509.4468085106383,-12370.0,5377.585686696339,282.0,-408.9148936170213,-853.0,262.667985982903,3618.0,459.3191489361702,-449.0,709.3687980041614,927.0,448.63829787234044,22.0,173.75124967106618,6828.0,-89.46808510638297,-4539.0,2630.019489521636,32180.0,592.2553191489362,-8496.0,7096.24243026175,5270.0,487.17021276595744,-3782.0,1739.654704858671,826.0
929.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060055768.txt,5590.0,-402.531914893617,-2954.0,1656.653828223625,15944.0,244.61702127659575,-4519.0,4995.951241421447,7232.0,440.468085106383,-12046.0,5627.290941594419,-97.0,-447.74468085106383,-1006.0,204.50039524625421,2811.0,446.531914893617,-476.0,697.8741898285551,1109.0,493.06382978723406,178.0,193.8564466922478,3037.0,-478.06382978723406,-6064.0,2048.755543847504,24118.0,465.0851063829787,-8767.0,6982.517693527566,7090.0,931.8510638297872,-2221.0,1940.3854836505775,882.0
982.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060055768.txt,7460.0,-323.36170212765956,-3117.0,1821.3580865307492,11304.0,549.8297872340426,-4116.0,3429.5438365647874,6030.0,236.7872340425532,-12188.0,5412.033130526866,-122.0,-451.5744680851064,-896.0,190.56971161788528,2883.0,438.8085106382979,-295.0,635.5196996330221,1073.0,515.063829787234,215.0,177.43478952234804,2786.0,-515.8297872340426,-4966.0,1909.210266042742,24834.0,387.8936170212766,-6950.0,6358.728161846732,6735.0,1152.9787234042553,-1857.0,1776.9622771235393,935.0
657.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060385488.txt,5813.0,1289.9411764705883,-3612.0,1960.569492895008,16243.0,-268.03921568627453,-9088.0,4955.21922808985,7768.0,705.4117647058823,-13132.0,5223.954717171544,259.0,-326.98039215686276,-1063.0,304.568382482232,3514.0,455.2352941176471,-233.0,746.8624394956622,1293.0,443.94117647058823,35.0,227.14148998055867,6590.0,730.5490196078431,-6634.0,3048.3342357013644,31141.0,551.7450980392157,-6332.0,7470.385237303729,8930.0,440.29411764705884,-3653.0,2272.9243832043126,606.0
773.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060385488.txt,10165.0,306.37254901960785,-2690.0,2119.4514569650737,13908.0,-15.470588235294118,-4506.0,3984.5995751289292,6672.0,421.96078431372547,-11855.0,4297.062177631524,211.0,-408.1764705882353,-705.0,189.12733339021656,3493.0,447.1764705882353,-201.0,711.9341459961688,1611.0,459.5686274509804,98.0,247.261097215228,6110.0,-81.84313725490196,-3054.0,1893.8093501992116,30932.0,471.0,-6010.0,7122.211951353315,12113.0,597.5490196078431,-3022.0,2474.063962905773,722.0
774.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060385488.txt,10165.0,324.2156862745098,-2690.0,2114.1526370035394,13908.0,-32.68627450980392,-4506.0,3992.141227412658,6672.0,320.3529411764706,-11855.0,4327.013606743244,211.0,-404.3921568627451,-705.0,192.24037852973265,3493.0,449.7647058823529,-201.0,710.3806750816154,1611.0,460.4313725490196,98.0,247.47454454161226,6110.0,-43.92156862745098,-3054.0,1925.084048483466,30932.0,496.88235294117646,-6010.0,7106.671498379699,12113.0,606.0980392156863,-3022.0,2476.1854636105263,723.0
840.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060385488.txt,16987.0,606.5294117647059,-4710.0,3463.902177330885,11976.0,-325.8627450980392,-6292.0,3634.431609039344,7436.0,573.6078431372549,-13452.0,5037.115893359736,366.0,-422.11764705882354,-1075.0,288.5835509559631,3615.0,448.45098039215685,-381.0,812.0006973821017,761.0,398.3921568627451,-168.0,156.22958470550608,7660.0,-221.33333333333334,-6753.0,2888.8925675190253,32155.0,484.6666666666667,-7815.0,8122.745591649825,3614.0,-15.03921568627451,-5682.0,1564.4293267614785,789.0
841.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060385488.txt,16987.0,650.2941176470588,-4710.0,3438.467253263393,11976.0,-349.03921568627453,-6292.0,3638.8360279670983,7436.0,472.4313725490196,-13452.0,5115.124374851122,366.0,-418.15686274509807,-1075.0,293.0723714408453,3615.0,449.84313725490193,-381.0,811.502763335998,761.0,400.52941176470586,-168.0,158.22671745835802,7660.0,-181.72549019607843,-6753.0,2933.8187815775627,32155.0,498.6666666666667,-7815.0,8117.728979626424,3614.0,6.176470588235294,-5682.0,1584.2698091661325,790.0
909.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060385488.txt,11866.0,711.4705882352941,-3317.0,2520.2795745943836,11160.0,-608.0784313725491,-6402.0,3630.2521501578217,7340.0,1147.9019607843138,-10754.0,4521.255286996751,10.0,-389.96078431372547,-760.0,203.20373626331912,3501.0,459.0,-304.0,737.1343975151343,1067.0,469.88235294117646,112.0,178.90283922384504,4100.0,100.72549019607843,-3605.0,2035.0866033506422,31014.0,588.5490196078431,-7042.0,7374.1556704852,6678.0,700.6274509803922,-2886.0,1792.3047615936784,858.0
972.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060385488.txt,7645.0,424.72549019607845,-4745.0,2071.1610374708325,5074.0,-771.4901960784314,-9390.0,3256.7741117403216,4326.0,13.372549019607844,-9475.0,3685.8697695973165,710.0,-333.96078431372547,-906.0,331.9795150779225,2844.0,409.8235294117647,-185.0,619.0935860072321,594.0,404.27450980392155,-135.0,166.36394782901402,11100.0,659.9803921568628,-5060.0,3322.5190352513923,24440.0,96.70588235294117,-5855.0,6192.8469843654875,1944.0,43.6078431372549,-5350.0,1665.7994486543857,921.0
973.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060385488.txt,7645.0,424.96078431372547,-4745.0,2070.8601011249825,5074.0,-723.1764705882352,-9390.0,3262.629796381332,4326.0,-71.2156862745098,-9475.0,3698.0705526732477,710.0,-325.05882352941177,-906.0,342.22866108873495,2844.0,412.8627450980392,-185.0,618.2425420369531,594.0,406.4901960784314,-135.0,167.96087312812108,11100.0,749.0,-5060.0,3425.045944217391,24440.0,127.2156862745098,-5855.0,6184.288458064437,1944.0,65.76470588235294,-5350.0,1681.7365975471344,922.0
1040.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060385488.txt,4462.0,1240.1764705882354,-5282.0,2416.443822693856,7245.0,225.0392156862745,-6510.0,2917.7246063381945,3545.0,-292.7450980392157,-5109.0,2735.8603315457262,406.0,-229.19607843137254,-1085.0,350.1168958852367,3156.0,422.62745098039215,-363.0,633.076171113218,677.0,396.921568627451,-749.0,278.4440944345744,8069.0,1710.0980392156862,-6850.0,3504.5084805427537,27568.0,226.33333333333334,-7634.0,6333.93655372918,2776.0,-30.607843137254903,-11494.0,2786.7385530647207,989.0
1114.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060385488.txt,10077.0,366.6470588235294,-3940.0,2610.7655032463517,11443.0,-129.05882352941177,-5800.0,3738.309705798944,6854.0,880.9411764705883,-12133.0,5061.287525568034,71.0,-390.19607843137254,-925.0,291.06212530027625,3454.0,446.7450980392157,-512.0,723.9476457075402,1126.0,413.3921568627451,61.0,172.32296172377872,4716.0,98.17647058823529,-5252.0,2913.919084023318,30540.0,467.1764705882353,-9124.0,7241.77132670145,7268.0,133.86274509803923,-3393.0,1726.1176439583467,1063.0
1115.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060385488.txt,10077.0,403.6470588235294,-3940.0,2610.495936204685,11443.0,-218.84313725490196,-5800.0,3806.3947056108036,6854.0,751.7254901960785,-12133.0,5157.973641182869,71.0,-393.3137254901961,-925.0,288.25984737358607,3454.0,448.5686274509804,-512.0,723.248069611028,1126.0,414.921568627451,61.0,173.36849115537171,4716.0,67.0,-5252.0,2885.9298397570237,30540.0,485.3529411764706,-9124.0,7234.789602534491,7268.0,149.2941176470588,-3393.0,1736.698699188983,1064.0
1186.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060385488.txt,9480.0,880.1372549019608,-2630.0,2393.623905458899,15352.0,-477.3333333333333,-5492.0,4238.094301294706,6995.0,708.6666666666666,-10150.0,4536.015540831697,-19.0,-379.11764705882354,-970.0,234.00159376028392,3344.0,391.80392156862746,-278.0,683.2206091624532,1127.0,403.47058823529414,160.0,185.6817010845362,3816.0,208.2549019607843,-5702.0,2343.359467458096,29445.0,-83.0,-6785.0,6835.042747488856,7270.0,33.31372549019608,-2402.0,1859.1759732762907,1135.0
1261.0,jabcross_shadowboxing_normal_speed_10_TM08R_1534060385488.txt,10371.0,1426.3333333333333,-1970.0,2388.058564329331,19529.0,397.0,-9608.0,5757.454948152004,6088.0,1684.9607843137255,-9976.0,4498.871467205012,24.0,-428.05882352941177,-1348.0,279.84684466791515,2915.0,450.29411764705884,-201.0,617.496017610402,1227.0,402.5882352941176,-8.0,202.4691755769839,4242.0,-281.078431372549,-9484.0,2801.8605378793372,25151.0,502.84313725490193,-6010.0,6177.134378893012,8270.0,25.96078431372549,-4084.0,2027.013053345087,1210.0
675.0,jabcross_shadowboxing_normal_speed_10_TM10L_1534060385488.txt,7420.0,-30.072727272727274,-5818.0,3063.6741066324,5058.0,-306.03636363636366,-9415.0,3513.178243275392,13495.0,402.05454545454546,-5060.0,5282.795263235742,531.0,-349.1090909090909,-1273.0,440.4510176965186,3354.0,487.6909090909091,-607.0,760.1416747268668,1493.0,482.58181818181816,-317.0,319.59080845431845,9310.0,509.0,-8730.0,4406.122457570955,29540.0,876.3090909090909,-10078.0,7603.486388134424,10934.0,826.4,-7178.0,3198.4748367747843,620.0
763.0,jabcross_shadowboxing_normal_speed_10_TM10L_1534060385488.txt,6918.0,-103.9090909090909,-6044.0,3645.298810455519,7140.0,90.69090909090909,-9189.0,4080.0575970549967,15057.0,459.8909090909091,-8650.0,6070.660021693679,1088.0,-253.63636363636363,-2003.0,659.0785757582847,3611.0,483.0,-680.0,869.6786337066848,1571.0,515.0727272727273,-464.0,328.80287095177243,14883.0,1463.8545454545454,-16036.0,6593.397270834192,32119.0,829.1818181818181,-10800.0,8700.142351093626,11714.0,1153.3090909090909,-8640.0,3290.090153401335,708.0
764.0,jabcross_shadowboxing_normal_speed_10_TM10L_1534060385488.txt,6918.0,-73.49090909090908,-6044.0,3656.671461927005,7140.0,103.8,-9189.0,4084.7451817708284,15057.0,439.5090909090909,-8650.0,6075.258332787257,1088.0,-235.14545454545456,-2003.0,667.3108670372401,3611.0,480.25454545454545,-680.0,870.7522975200028,1571.0,526.8363636363637,-464.0,335.3173601031297,14883.0,1648.9636363636364,-16036.0,6675.8662968537665,32119.0,801.7272727272727,-10800.0,8710.8722262906,11714.0,1271.1818181818182,-8640.0,3355.281624714203,709.0
878.0,jabcross_shadowboxing_normal_speed_10_TM10L_1534060385488.txt,6131.0,-82.56363636363636,-5861.0,3555.1791003675517,8760.0,164.63636363636363,-8143.0,3896.923398840549,15021.0,268.4909090909091,-10342.0,5730.072586550545,833.0,-347.5090909090909,-3267.0,774.7581193084351,3674.0,404.9818181818182,-797.0,786.9579849227467,1194.0,553.4909090909091,-146.0,295.4674809911106,12330.0,525.6363636363636,-28676.0,7750.11345523558,32740.0,49.63636363636363,-11976.0,7871.973683907657,7942.0,1535.8181818181818,-5464.0,2957.184040233453,823.0
924.0,jabcross_shadowboxing_normal_speed_10_TM10L_1534060385488.txt,11656.0,21.472727272727273,-5459.0,4141.111225238702,20095.0,611.0,-17070.0,6378.197733947524,13166.0,-342.3818181818182,-8565.0,5468.031304913602,484.0,-259.58181818181816,-2244.0,641.6967291921412,3624.0,321.56363636363636,-797.0,924.2841226559825,1471.0,459.8,-444.0,382.6495060031366,8841.0,1405.6727272727273,-18445.0,6419.719900012211,32248.0,-784.9454545454546,-11976.0,9245.615658482517,10710.0,598.4545454545455,-8444.0,3829.7307652114055,869.0
989.0,jabcross_shadowboxing_normal_speed_10_TM10L_1534060385488.txt,6506.0,-354.9818181818182,-5711.0,3471.401704781456,13475.0,3.4909090909090907,-12608.0,4795.82171104964,14350.0,307.7818181818182,-9575.0,5706.967173717186,831.0,-340.8363636363636,-2326.0,651.044481715126,3285.0,413.09090909090907,-615.0,819.2066006481238,1588.0,581.709090909091,-50.0,334.93905873154455,12313.0,592.3636363636364,-19264.0,6512.916171002436,28852.0,129.54545454545453,-10150.0,8194.733665294916,11886.0,1818.7818181818182,-4505.0,3352.8842182730946,934.0
1029.0,jabcross_shadowboxing_normal_speed_10_TM10L_1534060385488.txt,9930.0,-729.5454545454545,-5711.0,4164.929121348716,8335.0,1184.1454545454546,-8500.0,3922.2232849456313,14490.0,-1054.090909090909,-6298.0,5128.819159715418,939.0,-223.1818181818182,-2196.0,652.9445013824084,3674.0,288.72727272727275,-680.0,923.9349715482317,1265.0,446.8909090909091,-352.0,340.9766296285743,13398.0,1769.9272727272728,-17960.0,6531.701952938468,32740.0,-1113.8545454545454,-10800.0,9241.559174644242,8650.0,470.58181818181816,-7520.0,3412.804471240999,974.0
1030.0,jabcross_shadowboxing_normal_speed_10_TM10L_1534060385488.txt,9930.0,-626.6727272727272,-5711.0,4151.148101137293,8335.0,1061.3818181818183,-8500.0,3903.2015467405877,14490.0,-937.290909090909,-6108.0,5080.103074460011,939.0,-218.01818181818183,-2196.0,653.0701423081679,3674.0,284.3636363636364,-680.0,923.6874243554785,1265.0,452.8181818181818,-352.0,339.328644963742,13398.0,1821.6727272727273,-17960.0,6532.970262175134,32740.0,-1157.7454545454545,-10800.0,9239.058947225254,8650.0,529.9636363636364,-7520.0,3396.2248047764924,975.0
1097.0,jabcross_shadowboxing_normal_speed_10_TM10L_1534060385488.txt,6560.0,558.2181818181818,-3726.0,2465.8847235898256,10188.0,338.07272727272726,-9390.0,3779.55937983833,13160.0,-49.29090909090909,-6534.0,5020.225004817006,1166.0,-275.7818181818182,-2497.0,600.9206729834273,3674.0,381.96363636363634,-429.0,725.1376105324797,1117.0,556.0909090909091,-288.0,335.77573383784517,15661.0,1243.2181818181818,-20976.0,6010.604424191276,32740.0,-182.12727272727273,-8292.0,7253.848955464049,7170.0,1562.4545454545455,-6882.0,3360.0568327324345,1042.0
1138.0,jabcross_shadowboxing_normal_speed_10_TM10L_1534060385488.txt,2979.0,-126.63636363636364,-3310.0,1565.7680326237767,5630.0,3.6363636363636362,-5540.0,3119.9244373781708,12482.0,-319.4909090909091,-6616.0,4576.298556340886,1273.0,-302.2181818181818,-2403.0,719.5391449704326,3607.0,287.8181818181818,-722.0,811.5320009415454,1117.0,517.9090909090909,-309.0,390.1053168686095,16730.0,978.4727272727273,-20035.0,7197.763559180869,32075.0,-1123.2,-11220.0,8118.448358864859,7170.0,1179.7454545454545,-7090.0,3903.728603281843,1083.0
