exercise,gyroX_max,gyroX_mean,gyroX_min,gyroX_std,gyroY_max,gyroY_mean,gyroY_min,gyroY_std,gyroZ_max,gyroZ_mean,gyroZ_min,gyroZ_std,highAccelX_max,highAccelX_mean,highAccelX_min,highAccelX_std,highAccelY_max,highAccelY_mean,highAccelY_min,highAccelY_std,highAccelZ_max,highAccelZ_mean,highAccelZ_min,highAccelZ_std,length_exercise,length_mvt,lowAccelX_max,lowAccelX_mean,lowAccelX_min,lowAccelX_std,lowAccelY_max,lowAccelY_mean,lowAccelY_min,lowAccelY_std,lowAccelZ_max,lowAccelZ_mean,lowAccelZ_min,lowAccelZ_std
jab_cross_waterbag_mediumpower_40_T7L_1531551924743.txt,4984.0,1190.448275862069,-1770.0,1828.5393192031504,7872.0,560.7931034482758,-3692.0,3567.988632862562,7470.0,-446.2068965517241,-3826.0,3333.7598720118476,243.0,-394.1034482758621,-1334.0,364.4354092122289,3444.0,635.3103448275862,-325.0,968.8961356486448,1313.0,442.9310344827586,-102.0,245.3695363316439,1620.0,29.0,6430.0,57.93103448275862,-9344.0,3646.326154315507,30440.0,2352.793103448276,-7255.0,9691.754604446396,9130.0,429.48275862068965,-5026.0,2456.992508574684
jab_cross_waterbag_mediumpower_40_T7L_1531551924743.txt,4984.0,1080.3103448275863,-1770.0,1884.1135108254164,7872.0,583.551724137931,-3692.0,3557.8918977615995,7470.0,-316.62068965517244,-3826.0,3305.3127301122904,243.0,-399.86206896551727,-1334.0,366.84170624183895,3444.0,640.2068965517242,-325.0,965.236994558862,1313.0,436.2758620689655,-102.0,242.77427737240734,1620.0,29.0,6430.0,0.3793103448275862,-9344.0,3670.4833606740713,30440.0,2401.862068965517,-7255.0,9655.079287697441,9130.0,363.0,-5026.0,2430.9663569394434
jab_cross_waterbag_mediumpower_40_T7L_1531551924743.txt,5885.0,1089.896551724138,-2930.0,2282.637092500495,10466.0,921.3103448275862,-5030.0,4568.4683984229505,6870.0,-436.0344827586207,-3405.0,2777.8477599285206,127.0,-414.86206896551727,-1486.0,406.7549915522972,3365.0,675.551724137931,-329.0,1005.8728471974298,1283.0,398.2758620689655,-383.0,260.8228595031672,1620.0,29.0,5270.0,-147.79310344827587,-10865.0,4070.2458891966426,29655.0,2755.137931034483,-7296.0,10062.732292701683,8830.0,-17.0,-7830.0,2609.75127441021
jab_cross_waterbag_mediumpower_40_T7L_1531551924743.txt,5885.0,1036.7241379310344,-2930.0,2305.832664857778,10466.0,999.2413793103449,-5030.0,4542.87971646032,6870.0,-298.58620689655174,-3405.0,2734.269130828741,127.0,-425.3448275862069,-1486.0,411.08004745878776,3365.0,685.551724137931,-329.0,998.8615872298572,1283.0,393.3448275862069,-383.0,257.65720248063667,1620.0,29.0,5270.0,-252.86206896551724,-10865.0,4113.731298296144,29655.0,2855.206896551724,-7296.0,9992.530254356825,8830.0,-66.27586206896552,-7830.0,2578.0121064848136
jab_cross_waterbag_mediumpower_40_T7L_1531551924743.txt,3838.0,-431.13793103448273,-6145.0,2176.5960436972277,1790.0,-2586.7241379310344,-18179.0,5317.3986382746525,8198.0,-3153.103448275862,-22521.0,9201.400263565585,583.0,-2594.310344827586,-23039.0,6048.040090472334,31232.0,307.8965517241379,-32256.0,11891.949069327859,19710.0,2776.793103448276,-3331.0,6261.305325907406,1620.0,29.0,16130.0,5906.724137931034,-558.0,7204.290358115739,17406.0,5936.448275862069,-451.0,7945.099925588489,887.0,-3243.103448275862,-11262.0,5137.087942076769
jab_cross_waterbag_mediumpower_40_T7L_1531551924743.txt,3838.0,-440.6551724137931,-6145.0,2174.312851649295,1790.0,-2589.137931034483,-18179.0,5316.292281576767,8198.0,-3166.3793103448274,-22521.0,9196.9651338044,583.0,-2558.5172413793102,-23039.0,6064.202895568444,31232.0,304.48275862068965,-32256.0,11891.885647727222,19710.0,2762.7241379310344,-3331.0,6267.087560630603,1620.0,29.0,16130.0,5989.068965517241,-557.0,7141.130287341646,17406.0,5902.172413793103,-451.0,7966.163120478324,883.0,-3288.793103448276,-11262.0,5104.833643429882
jab_cross_waterbag_mediumpower_40_T7L_1531551924743.txt,3838.0,-446.9310344827586,-6145.0,2172.6118075952872,1790.0,-2589.655172413793,-18179.0,5316.057798755054,8198.0,-3179.2758620689656,-22521.0,9192.627666841634,583.0,-2522.7241379310344,-23039.0,6080.10450389836,31232.0,301.1034482758621,-32256.0,11891.821719582953,19710.0,2748.448275862069,-3331.0,6272.923046066477,1620.0,29.0,16130.0,6071.137931034483,-557.0,7076.681722006528,17406.0,5868.482758620689,-451.0,7986.639453400954,873.0,-3334.310344827586,-11262.0,5072.087222544921
jab_cross_waterbag_mediumpower_40_T7L_1531551924743.txt,3838.0,-450.48275862068965,-6145.0,2171.5546705510587,1790.0,-2588.655172413793,-18179.0,5316.505621148579,8198.0,-3192.448275862069,-22521.0,9188.181891454009,583.0,-2486.9310344827586,-23039.0,6095.746959567293,31232.0,297.6551724137931,-32256.0,11891.755160842267,19710.0,2734.0689655172414,-3331.0,6278.7672808046045,1620.0,29.0,16130.0,6153.6551724137935,-553.0,7010.274588446499,17406.0,5834.103448275862,-451.0,8007.2940558005685,856.0,-3379.5172413793102,-11262.0,5038.983079243907
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,5936.0,1873.5652173913043,-2865.0,2370.901033671049,5974.0,428.5217391304348,-6763.0,3629.3875249584617,2075.0,-354.3478260869565,-4964.0,1953.995245381199,119.0,-441.7391304347826,-941.0,332.29521614362244,3673.0,524.1739130434783,-933.0,1216.2828488388081,1741.0,506.5652173913044,-278.0,493.21623748311043,1490.0,23.0,5192.0,-418.4347826086956,-5419.0,3326.4234523267965,32730.0,1242.0,-13338.0,12165.14159017851,13418.0,1065.8695652173913,-6784.0,4936.04719758218
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,5936.0,1734.608695652174,-2865.0,2466.1715405043656,5974.0,542.0869565217391,-6763.0,3662.884418709132,2075.0,-396.3478260869565,-4964.0,1937.1057982252253,119.0,-433.5217391304348,-941.0,333.04748085810354,3673.0,542.0434782608696,-933.0,1209.1718607926693,1741.0,505.30434782608694,-278.0,492.86181308599976,1490.0,23.0,5192.0,-336.0869565217391,-5419.0,3333.9272080323676,32730.0,1420.695652173913,-13338.0,12094.041280484831,13418.0,1053.304347826087,-6784.0,4932.514603349184
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,7216.0,1694.5652173913043,-4539.0,2931.150640123911,6986.0,-274.3478260869565,-9040.0,4918.685805714365,3932.0,345.9130434782609,-6578.0,2953.9549130713726,1007.0,-420.9130434782609,-1284.0,507.9810226451269,3610.0,534.8695652173913,-705.0,1279.0199125732538,2362.0,341.5652173913044,-1183.0,604.5464735941958,1490.0,23.0,14070.0,-210.52173913043478,-8849.0,5082.740562384226,32106.0,1349.608695652174,-11054.0,12794.181812410352,19620.0,-584.6086956521739,-15836.0,6047.313007662843
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,7216.0,1583.4782608695652,-4539.0,2970.0199397794872,6986.0,-190.69565217391303,-9040.0,4943.4183097306495,3932.0,251.65217391304347,-6578.0,2925.217918979334,1007.0,-412.17391304347825,-1284.0,511.3697872269514,3610.0,564.0869565217391,-705.0,1269.2031112274374,2362.0,343.1304347826087,-1183.0,605.3732360624407,1490.0,23.0,14070.0,-123.0,-8849.0,5116.727603032661,32106.0,1642.1304347826087,-11054.0,12695.901129191794,19620.0,-568.9565217391304,-15836.0,6055.584218330751
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,7216.0,1441.7391304347825,-4539.0,3013.733824546785,6986.0,-150.7826086956522,-9040.0,4964.893947018238,3932.0,106.56521739130434,-6578.0,2859.0627171423434,1007.0,-402.4347826086956,-1284.0,512.9265254920628,3610.0,594.695652173913,-705.0,1254.0763509735548,2362.0,347.3478260869565,-1183.0,607.1714306891089,1490.0,23.0,14070.0,-25.347826086956523,-8849.0,5132.290217195223,32106.0,1948.304347826087,-11054.0,12544.527142198061,19620.0,-526.7826086956521,-15836.0,6073.5625755962865
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,7543.0,1509.0869565217392,-3816.0,2976.8468967416375,6328.0,725.3913043478261,-8114.0,3844.442124549654,4210.0,859.9130434782609,-4854.0,2804.027475436707,393.0,-496.0,-1157.0,333.2962100540053,3673.0,573.8260869565217,-716.0,1216.3218642573008,1404.0,458.82608695652175,-264.0,431.9410368193066,1490.0,23.0,7938.0,-962.695652173913,-7576.0,3335.9008928321623,32730.0,1738.2608695652175,-11160.0,12165.558837881004,10047.0,587.8695652173913,-6646.0,4322.857328459203
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,7543.0,1436.7391304347825,-3816.0,3004.990987997246,6328.0,373.2173913043478,-8114.0,4230.831134299326,4210.0,835.3913043478261,-4854.0,2787.6292100364103,393.0,-490.0869565217391,-1157.0,336.6740955884729,3673.0,604.9130434782609,-716.0,1208.1214159724284,1404.0,455.82608695652175,-264.0,430.97296394573743,1490.0,23.0,7938.0,-903.4782608695652,-7576.0,3369.8035128795004,32730.0,2049.7391304347825,-11160.0,12083.374002839195,10047.0,558.2173913043479,-6646.0,4313.266300365143
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,7515.0,2005.7391304347825,-3679.0,2942.8007256136007,6208.0,302.5217391304348,-6707.0,4037.213202530645,2825.0,-71.52173913043478,-6120.0,2693.9853018017957,-74.0,-489.4782608695652,-1126.0,301.92787663239545,3488.0,549.2608695652174,-680.0,1149.1267521427385,1171.0,369.5217391304348,-156.0,312.61781336514014,1490.0,23.0,3260.0,-895.8260869565217,-7265.0,3022.232808735559,30882.0,1493.3478260869565,-10806.0,11493.525456489508,7712.0,-306.5652173913044,-5565.0,3128.6524520962544
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,6902.0,1717.8695652173913,-4176.0,2786.6755251039613,5634.0,-62.0,-9984.0,4859.030870451432,3355.0,175.1304347826087,-5560.0,2764.3465330780637,250.0,-468.1304347826087,-1184.0,373.9611433810915,3640.0,662.7826086956521,-587.0,1233.182761524081,2383.0,370.69565217391306,-313.0,514.581510000877,1490.0,23.0,6502.0,-681.6521739130435,-7844.0,3742.143037068656,32406.0,2628.478260869565,-9870.0,12335.349270470857,19838.0,-293.2608695652174,-7135.0,5148.775602177767
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,6902.0,1631.695652173913,-4176.0,2822.836523698404,5634.0,-113.78260869565217,-9984.0,4856.095438223835,3355.0,111.56521739130434,-5560.0,2729.1284960269068,250.0,-452.2173913043478,-1184.0,384.41076000948146,3640.0,691.8260869565217,-587.0,1221.2496450980748,2383.0,378.1304347826087,-313.0,516.9789255725673,1490.0,23.0,6502.0,-522.1304347826087,-7844.0,3846.6352274582173,32406.0,2919.3478260869565,-9870.0,12215.826506510075,19838.0,-218.7391304347826,-7135.0,5172.824041586702
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,6902.0,1511.695652173913,-4176.0,2873.565198254009,5634.0,-84.82608695652173,-9984.0,4867.628941675197,3355.0,17.565217391304348,-5560.0,2674.40694914672,250.0,-440.3478260869565,-1184.0,388.1622913510243,3640.0,718.304347826087,-587.0,1207.1014657503324,2383.0,386.9130434782609,-313.0,519.0788968796273,1490.0,23.0,6502.0,-403.17391304347825,-7844.0,3884.2986105154396,32406.0,3183.8695652173915,-9870.0,12074.433283536628,19838.0,-130.65217391304347,-7135.0,5193.925346968458
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8460.0,1438.6521739130435,-4460.0,2643.7901100966883,6956.0,57.47826086956522,-10215.0,5459.6241534773435,3908.0,281.8695652173913,-5990.0,2854.386851916757,855.0,-525.9130434782609,-1531.0,475.09711093852644,3632.0,535.695652173913,-550.0,1139.897022254148,2842.0,437.0869565217391,-401.0,573.4951781554828,1490.0,23.0,12552.0,-1260.2173913043478,-11316.0,4753.539073503042,32325.0,1357.7391304347825,-9500.0,11402.461939971126,24420.0,370.7391304347826,-8012.0,5735.92751647964
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8460.0,1320.7391304347825,-4460.0,2691.557004908485,6956.0,136.17391304347825,-10215.0,5482.154102608124,3908.0,167.91304347826087,-5990.0,2796.1693262722433,855.0,-516.0,-1531.0,480.34608735406977,3632.0,564.7826086956521,-550.0,1130.1518786316747,2842.0,437.4347826086956,-401.0,573.6110359410459,1490.0,23.0,12552.0,-1161.1304347826087,-11316.0,4806.120352826155,32325.0,1648.9565217391305,-9500.0,11304.924773495282,24420.0,374.0869565217391,-8012.0,5737.046547048746
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8804.0,2047.0434782608695,-4698.0,2776.642568385274,6708.0,-220.52173913043478,-9572.0,5124.535782697033,3890.0,92.0,-7139.0,3490.4632800089603,770.0,-452.4782608695652,-1276.0,440.62392432520846,3671.0,631.9565217391304,-608.0,1300.9033392315187,2539.0,346.1304347826087,-1963.0,723.3918405267725,1490.0,23.0,11702.0,-524.4347826086956,-8761.0,4408.17260454516,32712.0,2319.695652173913,-10080.0,13011.656045235968,21397.0,-538.5217391304348,-23630.0,7235.70058723703
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8804.0,1933.0434782608695,-4698.0,2819.7056499870996,6708.0,-269.6521739130435,-9572.0,5115.466019903809,3890.0,19.869565217391305,-7139.0,3451.0381745517448,770.0,-435.2608695652174,-1276.0,448.1525934718811,3671.0,672.304347826087,-608.0,1287.667215435537,2539.0,347.9130434782609,-1963.0,724.1140613971279,1490.0,23.0,11702.0,-352.2608695652174,-8761.0,4483.412866205136,32712.0,2723.391304347826,-10080.0,12879.193102686388,21397.0,-520.5652173913044,-23630.0,7242.992643841022
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8804.0,1781.608695652174,-4698.0,2886.012013128315,6708.0,-273.0,-9572.0,5113.979156995247,3890.0,-86.21739130434783,-7139.0,3388.0131608164706,770.0,-419.69565217391306,-1276.0,451.31781130199033,3671.0,709.4347826086956,-608.0,1271.10484604704,2539.0,352.8695652173913,-1963.0,725.7909982374607,1490.0,23.0,11702.0,-196.34782608695653,-8761.0,4514.97908591447,32712.0,3095.1739130434785,-10080.0,12713.384910301047,21397.0,-471.0,-23630.0,7259.7555618754695
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8788.0,1882.304347826087,-5117.0,3410.494811271161,6422.0,-96.1304347826087,-10397.0,5623.877563198705,3667.0,159.47826086956522,-6354.0,3014.166911430167,208.0,-493.6521739130435,-1225.0,397.7817593395166,3388.0,602.5217391304348,-586.0,1191.7111787664148,1206.0,279.7391304347826,-1499.0,477.7553783904768,1490.0,23.0,6086.0,-937.4347826086956,-8252.0,3980.9604006398317,29889.0,2026.0869565217392,-9860.0,11921.536885794867,8066.0,-1203.0,-18990.0,4779.075091194187
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8788.0,1737.391304347826,-5117.0,3438.470044803627,6422.0,-158.08695652173913,-10397.0,5608.346620018834,3667.0,41.47826086956522,-6354.0,2957.2921254781404,208.0,-473.2173913043478,-1225.0,410.0751545888475,3388.0,639.3913043478261,-586.0,1176.5107015365563,1206.0,286.9130434782609,-1499.0,481.71341093712545,1490.0,23.0,6086.0,-732.9130434782609,-8252.0,4103.946226311755,29889.0,2395.1739130434785,-9860.0,11769.27728395254,8066.0,-1131.3478260869565,-18990.0,4818.617461176406
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,7848.0,1790.9565217391305,-3977.0,2687.55619777625,7493.0,359.30434782608694,-6704.0,4406.428944114008,4390.0,537.1304347826087,-5246.0,2923.0382901785265,-151.0,-456.60869565217394,-939.0,210.206551911217,3667.0,593.5652173913044,-597.0,1184.1910866259163,1443.0,418.9130434782609,-21.0,306.3012351269844,1490.0,23.0,2498.0,-567.4782608695652,-5398.0,2104.997254793399,32679.0,1935.8260869565217,-9970.0,11845.969048400057,10432.0,189.3913043478261,-4216.0,3065.2956217976525
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,7848.0,1690.304347826087,-3977.0,2715.8379492890253,7493.0,277.0,-6704.0,4435.829747122239,4390.0,417.30434782608694,-5246.0,2860.5367016250416,-125.0,-446.7826086956522,-939.0,220.40251535475625,3667.0,627.6086956521739,-597.0,1170.3422863392043,1443.0,417.60869565217394,-21.0,305.4910710092902,1490.0,23.0,2750.0,-469.30434782608694,-5398.0,2206.846648599486,32679.0,2276.7391304347825,-9970.0,11707.244727546782,10432.0,176.17391304347825,-4216.0,3057.0656110390614
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8012.0,2020.2173913043478,-4360.0,3132.4323972466123,6906.0,114.91304347826087,-8812.0,5002.612752925338,4351.0,563.5652173913044,-5845.0,3037.373608684842,244.0,-472.04347826086956,-1176.0,369.7996359530227,3330.0,591.6086956521739,-527.0,1130.82020671765,2102.0,346.2173913043478,-679.0,474.56256954280246,1490.0,23.0,6446.0,-721.0869565217391,-7760.0,3699.7935189688565,29302.0,1916.4782608695652,-9271.0,11310.527601509399,17025.0,-539.9565217391304,-10790.0,4747.997314449926
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8012.0,1790.0,-4360.0,3209.558649919444,6906.0,39.608695652173914,-8812.0,5024.956478682002,4351.0,272.2173913043478,-5845.0,2923.8515687441163,244.0,-443.7826086956522,-1176.0,387.25079453193206,3330.0,653.7826086956521,-527.0,1105.4184298890352,2102.0,356.95652173913044,-679.0,478.3293348407245,1490.0,23.0,6446.0,-438.0869565217391,-7760.0,3874.669545006897,29302.0,2538.5652173913045,-9271.0,11056.32646466631,17025.0,-432.2173913043478,-10790.0,4785.932311154905
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,7380.0,1742.5217391304348,-4576.0,3066.1339422436613,5846.0,-30.17391304347826,-8431.0,4764.1917529932125,3782.0,299.30434782608694,-5554.0,2629.6168306217787,316.0,-441.6521739130435,-1063.0,352.4480114719245,3659.0,594.8260869565217,-651.0,1208.1094039927884,1528.0,328.4347826086956,-1239.0,476.40794456460185,1490.0,23.0,7165.0,-416.9130434782609,-6630.0,3526.9593640601,32598.0,1949.1739130434783,-10512.0,12084.387367975613,11286.0,-715.6086956521739,-16395.0,4767.0498475484665
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,7380.0,1581.304347826087,-4576.0,3112.936240838493,5846.0,-35.69565217391305,-8431.0,4763.079975993214,3782.0,174.69565217391303,-5554.0,2581.0142374793572,316.0,-432.39130434782606,-1063.0,355.98821981664133,3659.0,618.9130434782609,-651.0,1196.172073097553,1528.0,327.7826086956522,-1239.0,476.0179481453633,1490.0,23.0,7165.0,-323.95652173913044,-6630.0,3562.4749501927718,32598.0,2190.086956521739,-10512.0,11964.931914531215,11286.0,-722.1304347826087,-16395.0,4763.146651916984
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8412.0,1980.5652173913043,-4437.0,2942.233317274589,7530.0,291.39130434782606,-7885.0,4927.544481042076,4189.0,220.04347826086956,-6562.0,3359.8252319031135,-85.0,-535.1739130434783,-1204.0,325.9896334344382,3673.0,602.4782608695652,-785.0,1268.0167359651637,878.0,371.0,4.0,242.5849429487629,1490.0,23.0,3155.0,-1352.304347826087,-8041.0,3262.42350568328,32730.0,2026.4782608695652,-11850.0,12682.635175236346,4786.0,-290.0869565217391,-3968.0,2429.8012248113755
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8412.0,1849.608695652174,-4437.0,2979.4604108665294,7530.0,301.9130434782609,-7885.0,4930.214423817907,4189.0,108.82608695652173,-6562.0,3300.449496276281,-85.0,-525.3913043478261,-1204.0,332.1675014384425,3673.0,638.2173913043479,-785.0,1255.3910276925938,878.0,372.82608695652175,4.0,244.87281525758206,1490.0,23.0,3155.0,-1254.1304347826087,-8041.0,3324.508238471967,32730.0,2384.217391304348,-11850.0,12556.342891711312,4786.0,-271.9130434782609,-3968.0,2452.5745640234595
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8450.0,1740.5652173913043,-5280.0,3058.656000540804,7667.0,305.1304347826087,-7618.0,5025.222530616275,3848.0,642.2608695652174,-5853.0,2962.764943540398,-47.0,-512.1739130434783,-1197.0,307.0930643919339,3295.0,468.0,-565.0,1051.8635843111977,1774.0,422.17391304347825,-178.0,380.13378651755477,1490.0,23.0,3538.0,-1120.4782608695652,-7970.0,3073.8366294430693,28954.0,680.1739130434783,-9654.0,10520.84064931978,13741.0,221.7391304347826,-5780.0,3803.734495291691
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8450.0,1605.0434782608695,-5280.0,3092.4372776510013,7667.0,348.8695652173913,-7618.0,5025.167933008877,3848.0,526.8260869565217,-5853.0,2913.353076816751,-47.0,-505.8695652173913,-1197.0,312.2125302284016,3295.0,494.5217391304348,-565.0,1044.2107880885326,1774.0,425.4347826086956,-178.0,381.4917878404768,1490.0,23.0,3538.0,-1057.5652173913043,-7970.0,3124.9903683646035,28954.0,945.6086956521739,-9654.0,10444.245104097588,13741.0,254.52173913043478,-5780.0,3817.3954098855183
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,6938.0,2204.1304347826085,-4400.0,2665.2149035703364,7240.0,189.6086956521739,-8464.0,4946.946135465159,4602.0,551.0869565217391,-5460.0,3137.533178572032,-39.0,-463.95652173913044,-1202.0,290.69735562809984,3673.0,582.5652173913044,-670.0,1232.2264338139007,918.0,390.7826086956522,-251.0,267.96267659401906,1490.0,23.0,3618.0,-639.7391304347826,-8023.0,2909.614676416345,32730.0,1826.0,-10702.0,12324.116627018897,5186.0,-91.52173913043478,-6510.0,2682.415801772134
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,6938.0,2057.3478260869565,-4400.0,2709.341459883759,7240.0,156.2173913043478,-8464.0,4947.644085425651,4602.0,447.7826086956522,-5460.0,3097.745044332053,-39.0,-451.17391304347825,-1202.0,300.88817798672966,3673.0,622.5217391304348,-670.0,1217.5605965717314,918.0,391.0869565217391,-251.0,268.2078422423852,1490.0,23.0,3618.0,-512.1304347826087,-8023.0,3011.38656231112,32730.0,2225.8260869565215,-10702.0,12177.264854310091,5186.0,-88.65217391304348,-6510.0,2684.726625810525
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,6938.0,1867.5217391304348,-4400.0,2762.9729520204933,7240.0,166.3913043478261,-8464.0,4950.033413469691,4602.0,302.8695652173913,-5460.0,3028.093073872007,-39.0,-441.4782608695652,-1202.0,306.15888174208703,3673.0,658.5652173913044,-670.0,1200.071468556881,918.0,393.39130434782606,-251.0,269.65242596728024,1490.0,23.0,3618.0,-415.4347826086956,-8023.0,3064.026225648607,32730.0,2586.4347826086955,-10702.0,12002.228084159615,5186.0,-65.78260869565217,-6510.0,2699.081627593183
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8144.0,1754.0869565217392,-6118.0,3464.0961816513154,6466.0,-99.78260869565217,-9722.0,5480.58716128218,3960.0,451.60869565217394,-5984.0,3074.2882064446376,721.0,-447.04347826086956,-1132.0,444.28476517788675,3668.0,630.2173913043479,-682.0,1316.4310552855238,1791.0,293.7826086956522,-1029.0,503.014364201347,1490.0,23.0,11217.0,-470.2173913043478,-7324.0,4445.670702610286,32688.0,2303.1739130434785,-10829.0,13167.041911365366,13914.0,-1062.8260869565217,-14297.0,5032.685435793914
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8144.0,1637.7826086956522,-6118.0,3474.24058355363,6466.0,-177.04347826086956,-9722.0,5473.981852016458,3960.0,336.39130434782606,-5984.0,3022.0466836405367,721.0,-433.39130434782606,-1132.0,449.4658182099395,3668.0,663.8695652173913,-682.0,1303.5656800535364,1791.0,295.39130434782606,-1029.0,504.0594967705548,1490.0,23.0,11217.0,-333.2173913043478,-7324.0,4497.534900127581,32688.0,2639.8695652173915,-10829.0,13038.37295797694,13914.0,-1046.7391304347825,-14297.0,5043.14700827128
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8144.0,1491.8695652173913,-6118.0,3488.6486613319835,6466.0,-200.52173913043478,-9722.0,5464.764886147395,3960.0,193.34782608695653,-5984.0,2947.1826085370485,721.0,-419.5652173913044,-1132.0,451.8226548796006,3668.0,695.4782608695652,-682.0,1287.8252588116145,1791.0,301.6521739130435,-1029.0,507.5725303026027,1490.0,23.0,11217.0,-194.8695652173913,-7324.0,4521.11139096198,32688.0,2956.2608695652175,-10829.0,12880.776911271489,13914.0,-984.1304347826087,-14297.0,5078.306762408365
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8628.0,1988.8695652173913,-4414.0,2765.5006665627284,7376.0,-509.82608695652175,-11258.0,6126.946218825447,4248.0,291.9130434782609,-6326.0,3203.0430121291547,930.0,-386.3478260869565,-1213.0,467.20635976910205,3673.0,606.695652173913,-648.0,1339.3157491380919,2176.0,303.5217391304348,-2460.0,736.0464331675388,1490.0,23.0,13304.0,137.91304347826087,-8131.0,4674.513887347427,32730.0,2066.4347826086955,-10485.0,13394.625146019262,17767.0,-964.4782608695652,-28608.0,7363.372472580785
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8628.0,1889.5652173913043,-4414.0,2792.2583532800913,7376.0,-664.0,-11258.0,6117.892194954968,4248.0,141.56521739130434,-6326.0,3142.3910384825085,930.0,-368.69565217391306,-1213.0,474.36114308735944,3673.0,644.6521739130435,-648.0,1326.0902755741524,2176.0,304.60869565217394,-2460.0,736.5008633661812,1490.0,23.0,13304.0,314.30434782608694,-8131.0,4746.056807639777,32730.0,2446.4347826086955,-10485.0,13262.241929032576,17767.0,-953.8260869565217,-28608.0,7367.827641184179
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8628.0,1747.1739130434783,-4414.0,2839.8803056110705,7376.0,-726.0434782608696,-11258.0,6093.282273262916,4248.0,-40.73913043478261,-6326.0,3058.288993083778,930.0,-352.0869565217391,-1213.0,477.98544225107173,3673.0,678.8260869565217,-648.0,1310.1871015647798,2176.0,309.5217391304348,-2460.0,738.266204117656,1490.0,23.0,13304.0,480.6521739130435,-8131.0,4782.396447661852,32730.0,2788.2608695652175,-10485.0,13103.214193532098,17767.0,-904.6086956521739,-28608.0,7385.51156435312
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8050.0,1663.8260869565217,-4794.0,3234.015680686305,10520.0,1769.5652173913043,-5988.0,4994.963934951127,4944.0,1165.695652173913,-4598.0,2882.3380887237204,187.0,-528.3913043478261,-987.0,271.50970836994105,3673.0,295.3478260869565,-1049.0,1308.4858219503408,979.0,329.95652173913044,-93.0,313.22711456137176,1490.0,23.0,5870.0,-1286.1739130434783,-5878.0,2718.2159030607145,32730.0,-1047.5652173913043,-14498.0,13087.94672355963,5792.0,-702.304347826087,-4935.0,3135.5210881241333
jab_cross_waterbag_mediumpower_40_T7R_1531551924743.txt,8050.0,1638.7826086956522,-4794.0,3229.635371432984,10520.0,1564.7826086956522,-5988.0,5177.442163818326,4944.0,1093.8260869565217,-4598.0,2859.3920468292476,187.0,-527.304347826087,-987.0,272.71804200452635,3673.0,330.2173913043478,-1049.0,1304.2502881844607,979.0,313.2173913043478,-93.0,294.1585775983824,1490.0,23.0,5870.0,-1275.2608695652175,-5878.0,2730.378482212033,32730.0,-698.6521739130435,-14498.0,13045.531204936515,5792.0,-869.9565217391304,-4935.0,2944.442075230442
