start_mvt,end_mvt,exercise,gyroX_max,gyroX_mean,gyroX_min,gyroX_std,gyroY_max,gyroY_mean,gyroY_min,gyroY_std,gyroZ_max,gyroZ_mean,gyroZ_min,gyroZ_std,highAccelX_max,highAccelX_mean,highAccelX_min,highAccelX_std,highAccelY_max,highAccelY_mean,highAccelY_min,highAccelY_std,highAccelZ_max,highAccelZ_mean,highAccelZ_min,highAccelZ_std,lowAccelX_max,lowAccelX_mean,lowAccelX_min,lowAccelX_std,lowAccelY_max,lowAccelY_mean,lowAccelY_min,lowAccelY_std,lowAccelZ_max,lowAccelZ_mean,lowAccelZ_min,lowAccelZ_std
13554,13687,shadowboxing_freestyle_T11L_1531915170610.txt,30446,-474.0225564,-24626,6444.501888,32755,135.4285714,-32001,8726.621628,26873,-277.556391,-32506,7420.578703,30982,-959.3233083,-31514,8145.073052,27904,-418.8646617,-29953,7168.576166,30252,41.81954887,-31693,7266.98134,28413,461.3759398,-30468,7472.920272,30222,730.5037594,-29675,7049.228857,28655,1649.240602,-29993,7934.658989
13555,13688,shadowboxing_freestyle_T11L_1531915170610.txt,30446,-494.406015,-24626,6446.452876,32755,135.2180451,-32001,8726.61325,26873,-286.4360902,-32506,7419.105803,30982,-959.7293233,-31514,8145.048164,27904,-419.0075188,-29953,7168.560657,30252,44.12781955,-31693,7267.125207,28413,457.2857143,-30468,7473.528719,30222,729.0075188,-29675,7049.48533,28655,1672.338346,-29993,7932.503524
13556,13689,shadowboxing_freestyle_T11L_1531915170610.txt,30446,-517.1954887,-24626,6448.374986,32755,129.7293233,-32001,8726.449413,26873,-297.5112782,-32506,7417.22322,30982,-960.3233083,-31514,8145.013517,27904,-419.0902256,-29953,7168.551641,30252,46.06766917,-31693,7267.239756,28413,451.3308271,-30468,7474.607897,30222,728.1278195,-29675,7049.632069,28655,1691.81203,-29993,7930.096237
13557,13690,shadowboxing_freestyle_T11L_1531915170610.txt,30446,-541.7293233,-24626,6449.908339,32755,116.6165414,-32001,8726.136264,26873,-311.037594,-32506,7414.873162,30982,-960.9473684,-31514,8144.978535,27904,-419.2105263,-29953,7168.538416,30252,47.69172932,-31693,7267.331201,28413,445.112782,-30468,7475.886634,30222,726.9097744,-29675,7049.823656,28655,1708.157895,-29993,7927.668048
13558,13691,shadowboxing_freestyle_T11L_1531915170610.txt,30446,-567.0601504,-24626,6450.652641,32755,89.96992481,-32001,8726.109475,26873,-328.1804511,-32506,7411.961663,30982,-961.2255639,-31514,8144.963889,27904,-419.3007519,-29953,7168.52833,30252,48.84210526,-31693,7267.3936,28413,442.3157895,-30468,7476.565795,30222,726.0225564,-29675,7049.946333,28655,1719.661654,-29993,7925.739458
13562,13695,shadowboxing_freestyle_T11L_1531915170610.txt,30446,-688.0977444,-24626,6444.261707,32755,-52.42857143,-32001,8721.766415,26873,-384.4586466,-32506,7403.855907,30982,-948.2180451,-31514,8145.079831,27904,-422.1203008,-29953,7168.182731,30252,45.08270677,-31693,7267.082872,28413,572.4887218,-30468,7382.38365,30222,697.7067669,-29675,7050.755812,28655,1682.06015,-29993,7922.253276
14066,14199,shadowboxing_freestyle_T11L_1531915170610.txt,8932,117.8571429,-3538,1455.800702,5888,89.84210526,-6962,2082.516571,14698,-550.037594,-8535,3692.424898,1455,-397.6691729,-2262,462.1184376,3661,377.7368421,-392,529.8768281,1281,602.9774436,-370,306.8869959,18552,22.72932331,-18625,4623.536606,32614,-223.7819549,-7922,5301.468562,8816,2031.842105,-7704,3071.017904
15394,15527,shadowboxing_freestyle_T11L_1531915170610.txt,25857,-465,-20990,5408.369773,26872,277.3458647,-32011,6515.051507,28165,-590.8345865,-15345,5409.684321,28164,-172.8120301,-29439,5746.866928,28153,391.7744361,-28676,5140.397116,12036,-302.3533835,-27650,4445.234009,26368,-344.2255639,-30470,6430.912942,25321,899.8721805,-22577,5340.470568,27217,1436.902256,-29673,5194.364961
15395,15528,shadowboxing_freestyle_T11L_1531915170610.txt,25857,-485.075188,-20990,5406.966953,26872,263.2481203,-32011,6515.798853,28165,-591.5864662,-15345,5409.551812,28164,-172.7142857,-29439,5746.862442,28153,391.3458647,-28676,5140.394853,12036,-301.7368421,-27650,4445.333655,26368,-343.2406015,-30470,6430.912052,25321,895.5488722,-22577,5341.053912,27217,1443.142857,-29673,5192.754693
15396,15529,shadowboxing_freestyle_T11L_1531915170610.txt,25857,-505.6015038,-20990,5405.378037,26872,248.3233083,-32011,6516.914137,28165,-593.9548872,-15345,5409.086271,28164,-172.1353383,-29439,5746.832694,28153,390.9172932,-28676,5140.39247,12036,-301.3759398,-27650,4445.392843,26368,-337.4511278,-30470,6430.62663,25321,891.2631579,-22577,5341.618535,27217,1446.75188,-29673,5191.896821
15399,15532,shadowboxing_freestyle_T11L_1531915170610.txt,25857,-570.481203,-20990,5398.653148,26872,226.9548872,-32011,6519.035374,28165,-614.0676692,-15345,5403.910805,28164,-165.9323308,-29439,5746.419989,28153,388.6315789,-28676,5140.370947,12036,-302.3834586,-27650,4445.215299,26368,-275.3609023,-30470,6419.129471,25321,868.3233083,-22577,5343.781354,27217,1436.586466,-29673,5193.243174
15403,15536,shadowboxing_freestyle_T11L_1531915170610.txt,25857,-677.9022556,-20990,5379.613215,26872,178.2105263,-32011,6505.907659,28165,-673.8721805,-15345,5382.767821,28164,-154.9849624,-29439,5745.597821,28153,385.556391,-28676,5140.335168,12036,-314.0526316,-27650,4442.656067,26368,-165.8571429,-30470,6390.353992,25321,837.3909774,-22577,5346.051183,27217,1319.81203,-29673,5165.593366
16314,16447,shadowboxing_freestyle_T11L_1531915170610.txt,9729,-415.3082707,-11262,2627.260499,31233,146.556391,-26623,5461.918137,30211,-1435.827068,-22525,5603.589216,31745,595.6917293,-30458,7279.891625,32253,1084.842105,-31748,5297.59721,31493,1813.932331,-11516,5064.536875,26365,-1422.255639,-29955,6369.025595,27649,1896.759398,-30718,8119.042603,21756,175.4210526,-29956,6562.98138
16315,16448,shadowboxing_freestyle_T11L_1531915170610.txt,9729,-432.9398496,-11262,2626.032097,31233,162.6842105,-26623,5460.557968,30211,-1432.443609,-22525,5605.221942,31745,596.3157895,-30458,7279.798557,32253,1084.360902,-31748,5297.636985,31493,1813.556391,-11516,5064.639844,26365,-1415.977444,-29955,6369.623096,27649,1891.947368,-30718,8118.677932,21756,171.6992481,-29956,6562.867707
16318,16451,shadowboxing_freestyle_T11L_1531915170610.txt,9729,-483.1729323,-11262,2620.892644,31233,202.2481203,-26623,5458.675659,30211,-1404.834586,-22525,5618.663894,31745,597.8421053,-30458,7279.570992,32253,1083.56391,-31748,5297.703793,31493,1812.24812,-11516,5064.99846,26365,-1400.721805,-29955,6371.079865,27649,1884.015038,-30718,8118.137479,21756,158.6165414,-29956,6562.489678
16322,16455,shadowboxing_freestyle_T11L_1531915170610.txt,9729,-536.962406,-11262,2610.759272,31233,241.2631579,-26623,5458.112741,30211,-1330.338346,-22525,5654.219173,31745,598.9398496,-30458,7279.40742,32253,1083.93985,-31748,5297.66957,31493,1809.93985,-11516,5065.622582,26365,-1389.744361,-29955,6372.137463,27649,1887.827068,-30718,8118.217432,21756,135.4736842,-29956,6561.161132
16329,16462,shadowboxing_freestyle_T11L_1531915170610.txt,9729,-565.2330827,-11262,2603.749621,31233,279.6691729,-26623,5456.154817,30211,-1137.93985,-22525,5741.214903,31745,600.3834586,-30458,7279.191265,32253,1086.240602,-31748,5297.454892,31493,1805.541353,-11516,5066.781561,26365,-1375.308271,-29955,6373.409342,27649,1910.894737,-30718,8118.362463,21756,91.45112782,-29956,6556.301101
16330,16463,shadowboxing_freestyle_T11L_1531915170610.txt,9729,-559.8496241,-11262,2605.50633,31233,280.0902256,-26623,5456.104441,30211,-1105.593985,-22525,5755.16688,31745,600.4736842,-30458,7279.177734,32253,1086.766917,-31748,5297.40599,31493,1805.135338,-11516,5066.887518,26365,-1374.413534,-29955,6373.485492,27649,1916.142857,-30718,8118.406417,21756,87.36090226,-29956,6555.771435
16332,16465,shadowboxing_freestyle_T11L_1531915170610.txt,9729,-540.2481203,-11262,2611.362922,31233,274,-26623,5456.803997,30211,-1037.323308,-22525,5783.084095,31745,600.2180451,-30458,7279.215816,32253,1088.015038,-31748,5297.289687,31493,1804.714286,-11516,5066.99747,26365,-1376.902256,-29955,6373.243061,27649,1928.62406,-30718,8118.487641,21756,83.15789474,-29956,6555.233939
808,933,shadowboxing_freestyle_T11R_1531914728894.txt,5158,-233.136,-2795,1560.140018,6092,-7.744,-5496,2620.126074,13925,224.904,-9861,4133.538082,2813,-168.28,-1063,587.7568841,2201,391.28,-958,477.9503213,722,375.096,-268,208.0133147,32139,2317.776,-6630,5880.307251,18016,-88.536,-13587,4782.14328,3220,-249.4,-6682,2082.831254
809,934,shadowboxing_freestyle_T11R_1531914728894.txt,5158,-226.104,-2795,1558.590414,6092,-7.944,-5496,2620.086419,13925,201.408,-9861,4137.270434,2813,-170.6,-1063,588.3993871,2201,393.152,-958,477.8073079,708,372.92,-268,205.7656669,32139,2294.496,-6630,5886.741602,18016,-69.72,-13587,4780.715682,3080,-271.12,-6682,2060.395517
810,935,shadowboxing_freestyle_T11R_1531914728894.txt,5158,-217.384,-2795,1556.031987,6092,-5.592,-5496,2620.772953,13925,173.208,-9861,4141.424019,2813,-172.816,-1063,589.0550303,2201,394.896,-958,477.6931432,676,370.888,-268,203.6734901,32139,2272.272,-6630,5893.311856,18016,-52.264,-13587,4779.581837,2764,-291.44,-6682,2039.498631
1167,1292,shadowboxing_freestyle_T11R_1531914728894.txt,13838,236.248,-4351,2596.183805,11662,-689.864,-14360,2771.399001,9720,887.784,-12598,3732.03933,742,-363.368,-1509,429.2737967,3191,412.128,-891,537.2630157,1329,488.16,-766,384.7775729,11426,366.28,-11093,4295.1689,27914,120.376,-12912,5375.231087,9292,881.64,-11660,3850.304212
1362,1487,shadowboxing_freestyle_T11R_1531914728894.txt,8106,-121.24,-3356,2020.107684,8696,-563.416,-5520,2392.609357,6556,1125.232,-3101,2587.619052,1505,-346.712,-2213,535.2391057,2822,374.296,-1218,490.5388746,1097,502.272,-818,290.0512573,19058,531.912,-18130,5354.662024,24225,-257.96,-16188,4907.526758,6976,1023.48,-12180,2903.113681
2034,2159,shadowboxing_freestyle_T11R_1531914728894.txt,23269,477.568,-21771,3810.862624,26931,-315.416,-24012,5779.502602,29187,376.776,-31227,6930.63909,19208,-1.936,-31740,4653.223872,31488,1113.472,-26624,5771.976773,32261,209.6,-19960,4603.959768,29251,2337.688,-30694,7484.631112,31225,-256.44,-19474,5847.822898,28925,628.776,-27905,5737.640758
2035,2160,shadowboxing_freestyle_T11R_1531914728894.txt,23269,466.656,-21771,3810.360666,26931,-314.912,-24012,5779.487716,29187,391.168,-31227,6925.352539,19208,-1.368,-31740,4653.173316,31488,1113.664,-26624,5771.952946,32261,209.688,-19960,4603.963003,29251,2343.392,-30694,7482.737896,31225,-254.464,-19474,5847.921323,28925,629.624,-27905,5737.512895
2036,2161,shadowboxing_freestyle_T11R_1531914728894.txt,23269,454.256,-21771,3809.479598,26931,-312.816,-24012,5779.416376,29187,408.064,-31227,6918.882221,19208,-1,-31740,4653.140485,31488,1113.824,-26624,5771.933001,32261,209.736,-19960,4603.964792,29251,2347.152,-30694,7481.485481,31225,-252.816,-19474,5847.993661,28925,630.152,-27905,5737.435629
2037,2162,shadowboxing_freestyle_T11R_1531914728894.txt,23269,440.72,-21771,3808.137898,26931,-310.368,-24012,5779.314151,29187,427.104,-31227,6911.25044,19208,-0.816,-31740,4653.124277,31488,1113.984,-26624,5771.912968,32261,209.848,-19960,4603.969064,29251,2349.056,-30694,7480.863814,31225,-251.152,-19474,5848.05676,28925,631.256,-27905,5737.281283
2038,2163,shadowboxing_freestyle_T11R_1531914728894.txt,23269,426.048,-21771,3806.212502,26931,-308.16,-24012,5779.220665,29187,448.136,-31227,6902.415597,19208,-0.912,-31740,4653.132453,31488,1114.144,-26624,5771.892902,32261,210.016,-19960,4603.975743,29251,2348.144,-30694,7481.14445,31225,-249.512,-19474,5848.115513,28925,633.016,-27905,5737.059511
2039,2164,shadowboxing_freestyle_T11R_1531914728894.txt,23269,409.688,-21771,3803.461711,26931,-306.28,-24012,5779.150068,29187,470.616,-31227,6892.62708,19208,-1.544,-31740,4653.181507,31488,1114.24,-26624,5771.880844,32261,210.104,-19960,4603.979509,29251,2341.816,-30694,7482.794616,31225,-248.472,-19474,5848.151186,28925,633.936,-27905,5736.965594
2040,2165,shadowboxing_freestyle_T11R_1531914728894.txt,23269,391.608,-21771,3799.845213,26931,-304.76,-24012,5779.110436,29187,493.976,-31227,6882.208239,19208,-3.192,-31740,4653.284197,31488,1114.184,-26624,5771.887902,32261,209.8,-19960,4603.964596,29251,2325.296,-30694,7485.533874,31225,-249.032,-19474,5848.134897,28925,630.936,-27905,5737.118429
2041,2166,shadowboxing_freestyle_T11R_1531914728894.txt,23269,372.272,-21771,3795.525837,26931,-299.624,-24012,5778.851691,29187,514.128,-31227,6873.794901,19208,-8.664,-31740,4653.33407,31488,1114.208,-26624,5771.884793,32261,207.672,-19960,4603.804187,29251,2270.544,-30694,7476.502841,31225,-248.728,-19474,5848.133319,28925,609.64,-27905,5733.70962
2042,2167,shadowboxing_freestyle_T11R_1531914728894.txt,23269,354.008,-21771,3791.72402,26931,-289.472,-24012,5778.010529,29187,529.136,-31227,6868.238211,19208,-16.048,-31740,4653.199931,31488,1114.464,-26624,5771.850485,32261,204.592,-19960,4603.524726,29251,2196.744,-30694,7451.746171,31225,-246.184,-19474,5848.008101,28925,578.872,-27905,5724.978939
2043,2168,shadowboxing_freestyle_T11R_1531914728894.txt,23269,338.568,-21771,3789.109501,26931,-276.064,-24012,5776.880025,29187,535.096,-31227,6866.535176,19208,-25.232,-31740,4652.792759,31488,1114.536,-26624,5771.840865,32261,201.024,-19960,4603.166723,29251,2104.84,-30694,7405.687362,31225,-245.456,-19474,5847.975011,28925,543.216,-27905,5712.072029
2044,2169,shadowboxing_freestyle_T11R_1531914728894.txt,23269,328.184,-21771,3788.104825,26931,-260.944,-24012,5775.992133,29187,530.144,-31227,6867.428682,19208,-34.96,-31740,4652.276154,31488,1114.688,-26624,5771.820076,32261,197.52,-19960,4602.807029,29251,2007.56,-30694,7351.278274,31225,-243.888,-19474,5847.855183,28925,508.176,-27905,5698.697381
2045,2170,shadowboxing_freestyle_T11R_1531914728894.txt,23269,323.248,-21771,3788.048627,26931,-243.712,-24012,5775.418669,29187,513.68,-31227,6868.57874,19208,-43.32,-31740,4651.974282,31488,1115.76,-26624,5771.656956,32261,194.608,-19960,4602.518793,29251,1923.992,-30694,7313.211843,31225,-233.136,-19474,5845.392378,28925,479.04,-27905,5688.414202
2046,2171,shadowboxing_freestyle_T11R_1531914728894.txt,23269,322.352,-21771,3788.101989,26931,-222.088,-24012,5775.661731,29187,486.392,-31227,6867.551547,19208,-49.928,-31740,4651.87888,31488,1117.12,-26624,5771.417887,32261,192.28,-19960,4602.298487,29251,1857.952,-30694,7292.139514,31225,-219.544,-19474,5839.116084,28925,455.808,-27905,5681.029325
2047,2172,shadowboxing_freestyle_T11R_1531914728894.txt,23269,323.976,-21771,3787.938771,26931,-200.52,-24012,5776.171048,29187,451.32,-31227,6863.683494,19208,-54.696,-31740,4651.899222,31488,1117.944,-26624,5771.264746,32261,190.056,-19960,4602.090071,29251,1810.312,-30694,7282.594681,31225,-211.32,-19474,5834.493448,28925,433.584,-27905,5674.138569
2264,2389,shadowboxing_freestyle_T11R_1531914728894.txt,9216,81.512,-4693,2595.063013,5698,-145.28,-10745,2744.934198,8718,-291.552,-12288,3672.636195,1501,-350.688,-1744,465.1289522,3653,347.288,-790,507.1626293,1298,484.728,-240,324.8335896,19012,492.472,-13448,4654.062855,32534,-529.432,-11902,5073.166817,8980,847.296,-6408,3251.030445
2376,2501,shadowboxing_freestyle_T11R_1531914728894.txt,11428,413.824,-3488,2136.932068,9840,-874.28,-13100,2649.069814,7562,824.672,-11835,3088.451924,678,-341.88,-1360,358.7109448,3178,299.936,-640,493.3240894,1104,481.392,-494,246.8611303,10786,582.76,-9602,3589.429606,27785,-1003.16,-10406,4935.212483,7045,815,-8942,2470.914027
2377,2502,shadowboxing_freestyle_T11R_1531914728894.txt,11428,396.672,-3488,2132.584683,9840,-871.432,-13100,2648.54398,7562,864.872,-11835,3051.540914,678,-342.168,-1360,358.7343958,3178,300.656,-640,493.3795585,1104,480.784,-494,246.9209284,10786,579.896,-9602,3589.663118,27785,-995.96,-10406,4935.767717,7045,808.968,-8942,2471.49715
2715,2840,shadowboxing_freestyle_T11R_1531914728894.txt,13754,-251.088,-6578,3755.881908,24332,369.592,-17406,5977.572278,7219,-259.088,-8530,3228.089061,1499,-125.624,-711,425.6408956,2072,481.904,-1294,485.0951756,956,291.416,-1581,546.569303,18998,2745.336,-3116,4258.663193,16722,819.752,-16940,4853.411517,5560,-1086.504,-19816,5468.026147
2716,2841,shadowboxing_freestyle_T11R_1531914728894.txt,13754,-231.656,-6578,3742.929744,24332,341.032,-17406,5970.393048,7219,-255.008,-8530,3227.403584,1499,-128.976,-711,426.8316217,2072,482.392,-1294,484.9849831,956,291.544,-1581,546.5880755,18998,2711.776,-3116,4270.570873,16722,824.688,-16940,4852.295213,5560,-1085.184,-19816,5468.219204
2717,2842,shadowboxing_freestyle_T11R_1531914728894.txt,13754,-212.864,-6578,3730.264335,24332,308.688,-17406,5961.492267,7219,-253.288,-8530,3227.154646,1499,-132.032,-711,427.9956274,2072,482.816,-1294,484.8932271,956,292.136,-1581,546.6559386,18998,2681.144,-3116,4282.239384,16722,828.928,-16940,4851.377439,5560,-1079.264,-19816,5468.898226
3023,3148,shadowboxing_freestyle_T11R_1531914728894.txt,12830,33.04,-3180,2362.55309,11196,-32.56,-9026,2364.59611,7435,-28.336,-11670,3286.18569,738,-395.192,-1441,320.1364804,3494,342.664,-491,522.7601674,1044,500.304,-650,259.0187508,11385,47.936,-10412,3203.494628,30946,-575.424,-8912,5229.367775,6440,1004.696,-10504,2592.656541
3688,3813,shadowboxing_freestyle_T11R_1531914728894.txt,12256,23.384,-5224,2677.023759,10472,-677.136,-15566,3145.327337,8621,349.248,-12224,3475.996264,1470,-346.216,-1583,515.9944296,3504,358.728,-715,502.8634038,1670,456.696,-526,352.2980827,18705,537.96,-11838,5162.462312,31045,-413.736,-11154,5030.879286,12703,566.808,-9264,3525.663552
3793,3918,shadowboxing_freestyle_T11R_1531914728894.txt,4250,156.408,-3160,1580.049066,7912,-163.736,-4915,2266.346972,14198,-182.968,-6828,4847.864219,1372,-99.776,-1149,504.0721573,2807,511.944,-455,476.9513281,720,369.976,-578,190.3472406,17725,3003.824,-7490,5042.898466,24076,1119.928,-8550,4771.788701,3204,-300.608,-9786,1905.707492
4724,4849,shadowboxing_freestyle_T11R_1531914728894.txt,7708,-90.344,-4197,2081.156375,7468,173.76,-5695,2830.946762,14658,-213.064,-10198,5132.016611,2751,-68.864,-853,603.4009305,2539,483.264,-410,466.7418839,859,395.128,-282,246.4310731,31518,3313.168,-4538,6036.12364,21399,831.832,-8100,4669.852513,4595,-49.248,-6824,2467.109042
4725,4850,shadowboxing_freestyle_T11R_1531914728894.txt,7708,-83.656,-4197,2082.221902,7468,168.64,-5695,2832.381596,14658,-215.688,-10198,5132.708069,2751,-68.768,-853,603.3465293,2539,482.696,-410,467.0502878,859,395.216,-282,246.434791,31518,3314.152,-4538,6035.565183,21399,826.136,-8100,4672.951225,4595,-48.256,-6824,2467.151501
4726,4851,shadowboxing_freestyle_T11R_1531914728894.txt,7708,-79.096,-4197,2083.140903,7468,159.392,-5695,2834.737332,14658,-219.576,-10198,5133.959744,2751,-68.568,-853,603.2413166,2539,481.696,-410,467.7311784,859,395.432,-282,246.4623355,31518,3316.168,-4538,6034.505398,21399,816.152,-8100,4679.746083,4595,-46.12,-6824,2467.429623
4727,4852,shadowboxing_freestyle_T11R_1531914728894.txt,7708,-77.016,-4197,2083.662285,7468,148.16,-5695,2836.780744,14658,-221.824,-10198,5134.760292,2751,-68.328,-853,603.1263813,2539,480.912,-410,468.3328362,859,395.448,-282,246.4657097,31518,3318.592,-4538,6033.345618,21399,808.328,-8100,4685.747608,4595,-45.976,-6824,2467.460041
4883,5008,shadowboxing_freestyle_T11R_1531914728894.txt,16176,468.928,-3983,2784.171523,8812,-469.36,-8933,2893.3104,10154,1225.96,-13488,4070.37836,1254,-404.376,-1856,428.404498,3504,373.904,-1156,604.9407785,1136,478.416,-923,342.2223429,16547,-43.656,-14565,4286.420992,31042,-262.2,-15561,6051.240418,7360,784.408,-13230,3424.753931
4884,5009,shadowboxing_freestyle_T11R_1531914728894.txt,16176,449.04,-3983,2780.438868,8812,-472.36,-8933,2893.395732,10154,1188.96,-13488,4067.087012,1254,-409.36,-1856,424.2519109,3504,379.192,-1156,601.9457254,1136,475.24,-923,341.0821583,16547,-93.472,-14565,4244.862923,31042,-209.32,-15561,6021.30998,7360,752.56,-13230,3413.344943
5324,5449,shadowboxing_freestyle_T11R_1531914728894.txt,4856,-223.632,-4930,2033.612333,5290,-136.656,-5420,2194.817709,14496,-269.392,-7530,4980.035731,1840,-111.376,-844,545.4507852,2455,484.904,-826,470.5074033,744,368.528,-245,235.2709,22400,2887.064,-4446,5456.06546,20554,849.824,-12268,4707.480175,3440,-314.144,-6452,2355.924737
5673,5798,shadowboxing_freestyle_T11R_1531914728894.txt,8079,286.88,-4587,2097.467077,24218,17.992,-9048,4876.349457,10426,22.032,-8445,4050.167231,1843,-94.912,-1804,535.5614783,1924,395.096,-1567,504.574596,1141,393.608,-1315,523.1185626,22431,3052.832,-14046,5356.884384,15240,-49.2,-19674,5047.710377,7412,-63.496,-17157,5233.77245
5697,5822,shadowboxing_freestyle_T11R_1531914728894.txt,8079,167.072,-4587,2292.979644,24218,-252.136,-9048,4843.910556,10426,528.168,-8445,4101.573568,1843,-120.192,-1804,548.940735,1924,441.232,-1567,486.9940408,1141,361.288,-1315,518.8675917,22431,2799.288,-14046,5491.146466,15240,412.544,-19674,4871.809071,7412,-387.784,-17157,5191.170051
6014,6139,shadowboxing_freestyle_T11R_1531914728894.txt,8010,730.848,-1758,1974.911088,11820,-662.216,-13556,2704.124674,8262,553.888,-13880,3866.295206,1448,-326.624,-1586,477.3726593,3671,381,-756,566.7076535,1114,463.848,-395,261.7053889,18480,733.848,-11864,4776.209887,32718,-190.544,-11563,5669.113487,7146,638.976,-7950,2619.609838
6015,6140,shadowboxing_freestyle_T11R_1531914728894.txt,8010,725.24,-1758,1976.72379,11820,-661.304,-13556,2704.069854,8262,554.888,-13880,3866.10959,1448,-325.704,-1586,477.1912957,3671,380.208,-756,566.6852585,1114,465.04,-395,261.108073,18480,743.064,-11864,4774.3958,32718,-198.552,-11563,5668.887005,7146,650.96,-7950,2613.626492
6953,7078,shadowboxing_freestyle_T11R_1531914728894.txt,13842,423.352,-4020,2602.167249,10414,-537.576,-9186,2622.937784,9472,642.648,-12415,3569.97247,683,-349.808,-1662,410.622358,3672,337.84,-1237,585.0543316,1712,479.84,-669,307.6292909,10834,502.784,-12624,4108.669979,32727,-622.544,-16370,5852.537022,13124,798.992,-10690,3079.00568
6954,7079,shadowboxing_freestyle_T11R_1531914728894.txt,13842,416.712,-4020,2602.149325,10414,-533.768,-9186,2621.388447,9472,655.144,-12415,3565.418122,683,-350.16,-1662,410.623236,3672,339.264,-1237,584.9106514,1712,479.96,-669,307.599247,10834,499.264,-12624,4108.676045,32727,-608.328,-16370,5851.094449,13124,800.224,-10690,3078.698062
7282,7407,shadowboxing_freestyle_T11R_1531914728894.txt,7579,111.656,-5190,2200.079742,13050,-168.384,-19616,3506.427128,10529,466.8,-9528,4133.417663,1797,-326.04,-1763,514.9039434,3548,416.784,-734,521.7401186,1862,485.936,-638,361.7771936,21976,739.56,-13634,5151.864369,31486,167.672,-11344,5219.513752,14628,859.392,-10380,3620.729371
7535,7660,shadowboxing_freestyle_T11R_1531914728894.txt,11041,925,-6326,2551.604837,10092,-1009.392,-9808,3030.347552,8650,69.328,-7801,4121.676176,2485,-312.896,-1716,618.0522322,3634,435.824,-439,570.0575673,2436,492.048,-255,363.7922097,28857,870.488,-13168,6183.281446,32341,358.072,-8394,5702.866784,20368,921.232,-6552,3640.798812
7536,7661,shadowboxing_freestyle_T11R_1531914728894.txt,11041,923.512,-6326,2553.231092,10092,-983.944,-9808,3043.366253,8650,84.376,-7801,4131.50084,2485,-307.656,-1716,617.0495497,3634,436.392,-439,570.0278275,2436,495.984,-255,363.1479745,28857,922.952,-13168,6173.268442,32341,363.768,-8394,5702.567822,20368,960.656,-6552,3634.353444
7632,7757,shadowboxing_freestyle_T11R_1531914728894.txt,7673,498.928,-2190,1925.490667,7334,-1203.656,-6732,2748.319763,15023,58.208,-9548,5284.658271,2611,3.88,-669,587.6433881,2818,475.64,-763,481.0416855,1123,394.768,-445,284.9386503,30110,4039.976,-2690,5877.922685,24180,756.64,-11633,4812.179788,7230,-53.208,-8450,2852.212215
7633,7758,shadowboxing_freestyle_T11R_1531914728894.txt,7673,503.936,-2190,1926.920545,7334,-1176.552,-6732,2735.885604,15023,82.688,-9548,5272.585394,2611,4.344,-669,587.2762457,2818,474.784,-763,481.0698692,1123,395.616,-445,284.6589296,30110,4044.616,-2690,5874.246477,24180,748.016,-11633,4812.456778,7230,-44.728,-8450,2849.420446
7634,7759,shadowboxing_freestyle_T11R_1531914728894.txt,7673,508.832,-2190,1928.046219,7334,-1145.8,-6732,2720.035101,15023,108.88,-9548,5258.892823,2611,4.56,-669,587.1090243,2818,474.16,-763,481.1123268,1123,396.608,-445,284.3175728,30110,4046.792,-2690,5872.559244,24180,741.792,-11633,4812.871225,7230,-34.808,-8450,2846.013394
7635,7760,shadowboxing_freestyle_T11R_1531914728894.txt,7673,514.048,-2190,1928.985655,7334,-1113.504,-6732,2702.421177,15023,137.12,-9548,5243.236028,2611,4.36,-669,587.2542506,2818,473.768,-763,481.1529523,1123,397.648,-445,283.9481227,30110,4044.792,-2690,5874.011552,24180,737.896,-11633,4813.273788,7230,-24.368,-8450,2842.302334
7644,7769,shadowboxing_freestyle_T11R_1531914728894.txt,7673,605.912,-2190,1926.537007,7334,-781.712,-6484,2410.018909,15023,420,-9548,5072.96916,2611,-13.152,-669,593.6915683,2818,480.76,-763,478.5931904,1123,401.568,-445,282.7705195,30110,3869.52,-2690,5938.420915,24180,807.816,-11633,4787.642887,7230,14.88,-8450,2830.490786
8092,8217,shadowboxing_freestyle_T11R_1531914728894.txt,10010,159.384,-3436,2259.426629,7560,-284.488,-13538,2527.068605,8552,102.304,-14560,3763.797952,1326,-300.576,-1649,449.2679577,3673,371.704,-812,490.5339096,1391,458.944,-616,313.5752805,17260,995.264,-12494,4495.432096,32730,-284.2,-12120,4906.894818,9911,589.752,-10161,3138.101374
8649,8774,shadowboxing_freestyle_T11R_1531914728894.txt,4847,533.784,-2632,1580.657895,17035,7.008,-9592,4210.137515,10822,-284.976,-9991,4300.118788,1963,-155.952,-1593,550.7549636,2166,444.224,-1706,556.5350301,1129,377.472,-822,381.3835293,23630,2441.616,-11932,5509.29855,17662,442.296,-21066,5567.798885,7296,-225.184,-12224,3816.569665
9033,9158,shadowboxing_freestyle_T11R_1531914728894.txt,4164,-455.344,-6556,2564.264477,8888,16.768,-5615,2850.873073,14085,-356.36,-7904,4904.445522,1787,-105.552,-789,532.5616344,2640,547.848,-723,470.7376513,1209,429.624,-503,304.5620511,21874,2946.12,-3898,5327.831279,22406,1479.472,-11238,4709.430197,8096,295.344,-9035,3048.179954
